"Label","Value"
"2020-03-28","3943454"
"2020-04-04","3905509"
"2020-04-11","2987438"
"2020-04-18","4018152"
"2020-04-25","4054482"
"2020-05-02","3826784"
"2020-05-09","4145091"
"2020-05-16","4250274"
"2020-05-23","4072941"
"2020-05-30","4701358"
"2020-06-06","3610669"
"2020-06-13","4539805"
"2020-06-20","3492077"
"2020-06-27","4654003"
"2020-07-04","4318437"
"2020-07-11","3791312"
"2020-07-18","4414517"
"2020-07-25","5079620"
"2020-08-01","5340768"
"2020-08-08","4892590"
"2020-08-15","4137206"
"2020-08-22","3558926"
"2020-08-29","4404256"
"2020-09-05","4004059"
"2020-09-12","3398000"
"2020-09-19","3565907"
"2020-09-26","3966451"
