Time,bit-x,bitfinex,bitflyer,bitstamp,btcchina,coinbase,huobi,kraken,okcoin,others
2017-09-17 00:00:00 UTC,4781.704,36991.83628327,16070.51337512,13417.57573239,936.4812,13456.5597147,,11650.71638595,30494.1840000003,31998.44188260964
2017-09-18 00:00:00 UTC,4057.977,58043.7093262301,24868.6108847599,20404.903788,1824.1002,20143.37493039,,20808.32209013,20213.4029999999,58081.17141073629
2017-09-19 00:00:00 UTC,4372.127,47493.7656396302,20339.1910128599,17176.77567149,1339.1358,15429.93966306,,17493.9828701,9657.37699999998,44356.87058771962
2017-09-20 00:00:00 UTC,3583.586,33032.24619951,13284.73080145,14047.17384906,954.6751,10987.95165306,,12607.86355012,9060.86099999999,30401.6820721487
2017-09-21 00:00:00 UTC,4539.559,56728.6361345403,15451.6827446399,20314.97776534,771.3294,17122.98981802,,18254.59821972,5054.59699999999,44472.32505633294
2017-09-22 00:00:00 UTC,4063.999,48645.9522146802,14854.94900454,17168.96860681,899.8366,14568.321299,,14452.49352468,5126.542,33114.381768585314
2017-09-23 00:00:00 UTC,4688.268,25587.59072329,13801.55553582,11376.80925384,610.4564,7723.00765120999,,9633.31461672,6727.72300000002,23274.93567023598
2017-09-24 00:00:00 UTC,2095.004,20589.47903113,10438.02539183,7331.52293907,609.2655,5437.66169757,,6296.84673543,3154.522,17512.55420954124
2017-09-25 00:00:00 UTC,3357.822,39716.5469868901,15130.66694967,17053.37090699,1353.7442,10616.86233504,,13710.37290665,7095.294,33762.42118935929
2017-09-26 00:00:00 UTC,3769.348,20988.29374,9529.02797498,13194.74339803,1344.249,7229.93077394001,,11607.45587462,4113.928,27797.5924608913
2017-09-27 00:00:00 UTC,3143.803,46990.3704295802,16699.2236204799,17885.39608385,977.9201,14136.65987263,,16152.65663028,5097.101,43729.76797552486
2017-09-28 00:00:00 UTC,3524.977,35491.25351717,16477.56764704,12286.61748848,496.8015,9524.85044373002,,13756.04632484,5100.30899999999,48656.431650999744
2017-09-29 00:00:00 UTC,3859.664,38577.0602928901,16552.9459441,14091.03623999,526.1283,11821.55253802,,10201.58890404,3948.126,35337.29539392702
2017-09-30 00:00:00 UTC,3229.415,31182.77898718,17749.22867255,8645.54757447,234.3226,7298.81335406,,8648.3476104,4299.009,28838.194928892128
2017-10-01 00:00:00 UTC,2472.588,28569.8263452401,13623.5217629,8404.4540577,,6139.74476502999,,6755.79791893,3517.251,28462.439927833864
2017-10-02 00:00:00 UTC,3540.117,28533.31040958,14077.24584637,9805.94910022,,10486.92690964,,10840.62107152,3479.79,39762.30570548751
2017-10-03 00:00:00 UTC,3166.73,28109.3274342,14899.20784502,14238.30514738,,12283.84380285,,11869.38363738,2970.686,35584.27653728957
2017-10-04 00:00:00 UTC,3508.799,26349.8648346,12114.33796168,9794.03321366,,7695.68588999,,8666.31651014,2276.778,26280.877117735887
2017-10-05 00:00:00 UTC,3322.735,24942.65907725,15288.86655691,10528.87100221,,7573.68664402001,,9836.33219605,2878.618,26157.003615014386
2017-10-06 00:00:00 UTC,3833.233,25515.65484469,13747.82004878,9739.36161834,,7357.20308194999,,7807.78602009,2228.965,24546.826775956237
2017-10-07 00:00:00 UTC,2876.398,17343.2341366601,11003.58845418,5296.05637753,,4661.11033576999,,5318.13402491,2394.695,16231.213643087218
2017-10-08 00:00:00 UTC,2142.092,29440.8329188,14965.68370007,11671.49028612,,8362.45620795001,,8542.9986559,3233.229,28745.11781934979
2017-10-09 00:00:00 UTC,3754.358,48744.6341392903,18301.56392141,15449.09508791,,16681.711183,,14618.26751991,4139.28,48640.18466709613
2017-10-10 00:00:00 UTC,3741.975,42600.8884656701,21159.996548,13690.53804124,,15459.70373232,,12175.21310496,3058.817,41303.89067951285
2017-10-11 00:00:00 UTC,3962.272,28598.05657983,16285.2511699899,10932.10515049,,8591.64021849999,,8483.45254135,2780.777,30539.80560261325
2017-10-12 00:00:00 UTC,3278.728,77440.2612615807,32001.9611996199,23262.88079786,,21099.1944451,,21599.90718966,4482.04899999997,81398.9118972575
2017-10-13 00:00:00 UTC,4750.083,98412.1646662409,36636.5794209199,31675.22968417,,29193.54397911,,21488.40981134,6212.90399999996,104848.81758774299
2017-10-14 00:00:00 UTC,4112.653,36566.38199433,16770.9281338799,9661.67846203,,10276.93012127,,7587.91039359,2872.575,37372.41116280305
2017-10-15 00:00:00 UTC,4185.389,56761.2654879303,24391.69050465,13229.86271525,,13662.33897916,,12346.43608412,3385.33999999998,53778.815444066364
2017-10-16 00:00:00 UTC,4873.675,31238.85834699,17421.51746564,11196.93603208,,10570.9565582,,8786.81480835,2114.013,38598.23685473447
2017-10-17 00:00:00 UTC,5552.884,31518.61904518,15329.09474097,11041.09685415,,10389.6570686,,8773.1321403,2715.663,34872.35053879931
2017-10-18 00:00:00 UTC,5374.636,68170.2688263904,31393.44883954,22759.52375292,,20673.2583507699,,16027.42464567,3221.012,65344.92423652844
2017-10-19 00:00:00 UTC,4842.338,37070.08754308,21603.21092437,11380.67006942,,10219.16664533,,9413.2869248,2292.925,42943.71734812253
2017-10-20 00:00:00 UTC,5293.192,61227.5015728705,23893.34850638,17891.12034486,,18287.1118901499,,12442.6299389,3371.236,61192.67421357183
2017-10-21 00:00:00 UTC,5385.071,51995.8120296603,20552.7395514899,17495.39736305,,16576.04768734,,11217.41966171,2834.235,61242.332014819156
2017-10-22 00:00:00 UTC,5333.505,50244.7342884902,25615.65370616,13697.08220503,,12697.65953543,,7853.28386601,2619.345,51065.27228588942
2017-10-23 00:00:00 UTC,5550.45,66337.8672336704,35759.24853891,18145.38002485,,18811.6034367799,,13200.53472685,2713.356,64213.42085129578
2017-10-24 00:00:00 UTC,5433.195,63239.5431124806,37415.7792961302,19878.09011667,,20539.9682653599,,15079.92118856,3011.331,71564.58000027982
2017-10-25 00:00:00 UTC,5625.098,44049.7399073701,25119.8294568,14913.02550318,,15840.09508827,,12809.50091785,2251.342,52175.94220186247
2017-10-26 00:00:00 UTC,4885.246,41887.9816053803,25138.7512353,14291.8308096,,13364.38073107,,10021.45796689,2476.066,45034.80391846117
2017-10-27 00:00:00 UTC,5635.192,38608.5330427701,20104.62661837,13514.30304574,,10711.24717385,,8049.87337546,2237.987,36973.79022034495
2017-10-28 00:00:00 UTC,5670.237,26271.62894249,13848.40599443,6755.08289647,,6169.75335408999,,5169.20537655,2725.488,25305.39325733199
2017-10-29 00:00:00 UTC,5040.259,60841.2853897903,20182.59626957,18296.9157474,,13389.45389355,,11077.49898309,2580.38,94214.12737697738
2017-10-30 00:00:00 UTC,4573.996,32957.5472771801,18285.71129733,11297.16932369,,9870.47870563999,,8936.98059269,2650.105,38096.26455447429
2017-10-31 00:00:00 UTC,4045.346,37516.8872953801,21226.35605427,15605.24680504,,17339.1484966799,,10995.24183686,3061.202,55808.717508242764
2017-11-01 00:00:00 UTC,4086.133,56273.3176022701,23574.2191395699,15227.55179031,,24388.2235768698,,16014.88713951,,60531.74074422385
2017-11-02 00:00:00 UTC,2104.733,96553.3302478706,42975.2533413403,32646.9151927,,40659.6275250999,,19171.72476788,,106950.43485082814
2017-11-03 00:00:00 UTC,2605.404,60954.7646714802,32448.6942590799,19338.04927665,,27244.8182796499,,14541.90960348,,62480.97504386015
2017-11-04 00:00:00 UTC,3168.452,48140.0595062601,23185.5454682999,11019.98714089,,15263.39841761,,8071.04049295,,44917.839458825554
2017-11-05 00:00:00 UTC,2545.334,44603.7235372501,20895.6348004499,10935.05216699,,17802.49590195,,7730.69981395,,47013.509081837175
2017-11-06 00:00:00 UTC,3299.995,62453.5125895803,27507.3316508099,23373.54662658,,27059.4858860398,,14744.32906261,,61492.35732450717
2017-11-07 00:00:00 UTC,2950.654,37306.59812575,19553.3902129199,14176.23389586,,16483.5403578999,,8717.65441536999,,42304.47816377194
2017-11-08 00:00:00 UTC,2962.528,94976.3739008403,28966.37083468,29770.06912179,,38180.3945084904,,16197.45820436,,81833.43200839502
2017-11-09 00:00:00 UTC,4013.468,49377.9781727001,22066.6838884799,17717.76780348,,21101.4507665999,,14116.26501513,,63663.12305317371
2017-11-10 00:00:00 UTC,4045.192,87568.3283755907,41406.3787073303,32612.58367464,,38096.8549761799,,29418.15384777,,129853.78991726435
2017-11-11 00:00:00 UTC,3330.241,72840.9568460603,37977.5802802501,18303.10289579,,30131.1584478299,,19491.70801913,,101748.59839791799
2017-11-12 00:00:00 UTC,1761.031,172712.471059861,57319.1692059406,44321.02256798,,60637.3951516505,,32511.31004179,,169559.264196884
2017-11-13 00:00:00 UTC,1929.407,110443.623094681,43428.65497851,33509.6925975599,,43753.0145972098,,20336.40776039,,143417.90901117708
2017-11-14 00:00:00 UTC,1959.506,49482.76029047,16429.26070381,14604.5125358,,22588.8153329498,,11346.35941833,,60263.70950219404
2017-11-15 00:00:00 UTC,2055.821,71616.0268328503,20693.26798847,20271.62873801,,33071.9274277197,,18026.55819971,,108189.54527482546
2017-11-16 00:00:00 UTC,2716.596,85869.752983261,24044.6392024399,23557.63504389,,30653.0783555901,,17674.93182946,,95699.25793910123
2017-11-17 00:00:00 UTC,2987.332,75935.9773637604,24388.9241647299,21165.52264736,,26899.4232517698,,15141.34292211,,84619.09854272858
2017-11-18 00:00:00 UTC,2461.949,40707.78063388,20018.1032672799,9051.75001046,,15910.7056280599,,7608.81733334,,62469.62412977714
2017-11-19 00:00:00 UTC,2102.939,39114.0810318002,11318.56985351,10068.47932394,,15617.47020677,,8147.28029256,,44855.935395901906
2017-11-20 00:00:00 UTC,2171.33,38281.50492472,10762.96657424,10714.23475764,,18527.59297824,,8288.54904614,,54333.93389841339
2017-11-21 00:00:00 UTC,2262.379,65388.1797417403,18850.47391043,17095.20444697,,31799.5689435999,,12778.35781387,,65447.50606409485
2017-11-22 00:00:00 UTC,2132.344,28821.8987733199,8055.88177596999,10493.24163167,,16040.52636466,,6817.70485102,,46985.20591816901
2017-11-23 00:00:00 UTC,2177.891,32131.52906014,9379.98411298998,10250.58935302,,14217.0251377399,,7962.18467326,,50509.47597700528
2017-11-24 00:00:00 UTC,2352.085,42834.0098405201,11150.78099644,11878.44681508,,16198.21485091,,9902.41965484,,67962.9448193439
2017-11-25 00:00:00 UTC,2213.133,44275.6075925499,12155.3576313399,13803.98544819,,18754.0345100799,,7690.20198261,,52894.726076304294
2017-11-26 00:00:00 UTC,1939.061,67602.7295508905,16756.4749194099,14901.95778835,,33474.04299995,,9017.99721758,,77760.72853465065
2017-11-27 00:00:00 UTC,2360.248,66617.4222068003,15307.9355724099,17183.07674135,,30168.8004305699,,10844.33825526,,75794.45921022708
2017-11-28 00:00:00 UTC,2255.571,47022.9151934799,17027.0557726599,14546.59124379,,22417.0897723899,,9389.71229931,,85645.57866794859
2017-11-29 00:00:00 UTC,2488.865,182839.749305874,44882.4445362799,36940.04665771,,82964.077772862,,28992.6223562399,,169474.3532751735
2017-11-30 00:00:00 UTC,2176.548,127670.427970712,34754.2372134898,31443.1930324599,,49635.0650357697,,19682.07018884,,145724.22081451153
2017-12-01 00:00:00 UTC,2407.531,83244.3193749009,22588.0446628599,21332.7765148,,38339.3592426399,,13418.48615522,,102748.39403680517
2017-12-02 00:00:00 UTC,2317.177,47589.60413017,16811.6648909498,11708.22078996,,23548.5584661299,,7394.54951941,,67639.6860968639
2017-12-03 00:00:00 UTC,2020.889,89132.8593533418,19476.5957733599,18235.53543478,,37147.0824194906,,10987.32184593,,68118.00637304499
2017-12-04 00:00:00 UTC,2591.108,62327.8000612102,14979.2817940399,16641.98223926,,23556.8206191598,,9555.00951451,,54672.59424657079
2017-12-05 00:00:00 UTC,2178.5658,47863.1709488901,13052.9473892799,15244.14597893,,20997.2573663699,,8791.86588065,,70054.23515889095
2017-12-06 00:00:00 UTC,2074.5501,82971.0232743404,26326.8825945998,26251.36901812,,61578.418570931,,15385.1926688,,133907.99386442342
2017-12-07 00:00:00 UTC,2768.1177,137937.627695054,44396.8240093499,35670.7743142998,,98625.7769512531,,19279.17643009,,169063.0210531236
2017-12-08 00:00:00 UTC,4218.8266,121854.696238673,40564.2295831202,31820.3802726199,,80112.5996359726,,14144.81326319,,205953.2978679473
2017-12-09 00:00:00 UTC,4851.6417,76392.6057882809,24925.6276231697,21416.0104889999,,50274.9343278705,,9923.44063452,,134110.04651864074
2017-12-10 00:00:00 UTC,5435.7749,105048.373307912,42562.5882180398,23195.8888753999,,61876.1955897211,,12526.97859014,,199036.04444324394
2017-12-11 00:00:00 UTC,4841.7941,76405.1420288404,26822.0353858397,21112.66885703,,46817.6932799713,,11221.76062253,,117427.57757490584
2017-12-12 00:00:00 UTC,5098.6502,50925.6434425797,16785.4919375598,17771.08420137,,45548.6002824402,,9274.02127829,,77612.22682544323
2017-12-13 00:00:00 UTC,5301.4994,61976.2128689404,16591.9506388098,21705.8214655299,,37900.0776469699,,8769.42530749,,74607.60360872796
2017-12-14 00:00:00 UTC,5404.4276,45292.8086342697,9232.34359779994,17063.80092187,,19756.6746543599,,7212.15539894,,62951.130733007005
2017-12-15 00:00:00 UTC,5218.705,61035.6961759998,16900.3632515198,23593.2850682499,,33496.1839095505,,8385.48151943,,90685.29232554615
2017-12-16 00:00:00 UTC,5180.6109,46218.4979943699,15084.3716862498,12864.49326863,,29680.9235569397,,7728.95228948,,66037.10319127639
2017-12-17 00:00:00 UTC,5013.6841,50712.09150476,16862.5148821498,12090.78733251,,25685.92816012,,8047.9738714,,64626.570336628196
2017-12-18 00:00:00 UTC,5419.838,53210.8552298205,17220.1794877099,18191.95062346,,30683.0618229101,,8542.26029504,,59712.5725125533
2017-12-19 00:00:00 UTC,5408.4579,64798.9404604905,20434.1440071897,26825.82912561,,38131.0241344101,,12059.2356377,,67723.0797545794
2017-12-20 00:00:00 UTC,5868.4584,80869.3509790706,24590.7941085798,39708.6191797699,,58899.369817811,,15107.6787964,,84886.77712335426
2017-12-21 00:00:00 UTC,5222.7297,64901.2816867803,18625.6975661199,26928.98406385,,35973.32779679,,13356.86688971,,62527.626959949914
2017-12-22 00:00:00 UTC,2982.3018,171656.314963168,46894.8288241799,72757.6205523701,,128436.322123677,,28448.6932485399,,124926.34029579378
2017-12-23 00:00:00 UTC,3921.2799,58847.9209667397,27494.4792784198,26819.13116393,,38637.0758915596,,10321.42738448,,51261.58798987941
2017-12-24 00:00:00 UTC,5411.9678,71704.3406965699,22801.2997892299,22815.4648967499,,30960.1257228495,,10113.04618074,,49214.50330591147
2017-12-25 00:00:00 UTC,5427.534,44960.6666544397,13760.6819668099,13764.10845161,,18503.8382636698,,6855.8757986,,34952.475763705064
2017-12-26 00:00:00 UTC,5384.3473,62642.78828396,19729.0777575798,18499.4089811099,,24647.0230357698,,9425.93191026,,72644.28964790468
2017-12-27 00:00:00 UTC,5413.6641,54017.3957704896,22195.2797170397,20041.21014057,,27838.2999402498,,10050.47000987,,53830.74667939709
2017-12-28 00:00:00 UTC,5049.7924,71605.6007043901,23055.6572087996,21860.21249511,,31604.1687697898,,12149.73918607,,61615.264592225954
2017-12-29 00:00:00 UTC,5620.5741,47576.7224260996,14717.6088130398,17586.22449253,,21228.5514284498,,8155.35340965,,44650.475310753296
2017-12-30 00:00:00 UTC,4682.0505,74234.7371013906,18578.1552718197,27434.2655986601,,32989.7326828298,,13007.52566753,,45195.9617062139
2017-12-31 00:00:00 UTC,5247.9263,43254.4137674699,21027.3311521097,14524.87155754,,21820.5160616697,,7340.3886407,,38572.12142254642
2018-01-01 00:00:00 UTC,5103.331,29564.9295522599,10832.0958090999,9613.06442260001,,14597.3983202599,,5991.73671755,,26976.493268728427
2018-01-02 00:00:00 UTC,5132.5821,55320.7769524405,11070.0731043599,20025.71766379,,31290.5878431599,,10144.93121518,,52701.45903117562
2018-01-03 00:00:00 UTC,5523.9771,38326.2949961197,9856.09892335993,16434.70230237,,21942.8591168698,,7760.17834553,,44652.11085155165
2018-01-04 00:00:00 UTC,5266.2365,46153.2507508197,13706.5456579399,20409.02196913,,23937.7953005797,,9488.12826805,,51671.89161199464
2018-01-05 00:00:00 UTC,5258.028,53869.2599240102,22137.5085685498,22358.32342196,,27768.9498604597,,10734.5179618,,79067.85781684444
2018-01-06 00:00:00 UTC,5471.4117,29456.9557352199,8004.22516288991,11544.4952797,,16765.4172805898,,6319.28383125,,46381.71861439313
2018-01-07 00:00:00 UTC,5494.4867,30158.9587327299,5712.73273005996,10818.63274267,,14914.4018608599,,6232.0216783,,29503.495733044543
2018-01-08 00:00:00 UTC,4498.4919,64362.4479010307,12223.7919131499,21556.19172061,,28701.4134463699,,10844.71496685,,47407.03060259486
2018-01-09 00:00:00 UTC,5168.2616,43185.8694217998,12555.6069396799,17565.97422227,,19073.0417129298,,8928.82019407,,39827.67678689261
2018-01-10 00:00:00 UTC,5179.5625,56960.4976838801,14939.4062459998,23757.80309976,,28078.6317050797,,11665.17831107,,46965.60065400046
2018-01-11 00:00:00 UTC,5260.3794,70493.5962973109,15925.3722870397,25808.56846316,,34426.2150068403,,3814.74893336,,53775.63942015607
2018-01-12 00:00:00 UTC,5205.0013,37332.86644989,15881.4909074896,17039.50940839,,17957.1045954699,,0.009,,40960.74840954049
2018-01-13 00:00:00 UTC,5617.7883,28741.0762440399,8915.34357979989,9222.1586722,,12658.96572744,,3616.06665662,,31102.32036867973
2018-01-14 00:00:00 UTC,4886.6689,35148.2249373598,8501.2378906899,9879.75549558001,,13121.79943686,,8325.57129179,,28320.089106502935
2018-01-15 00:00:00 UTC,5288.2781,33274.8485349898,7092.20528818993,12541.89712315,,13452.33559273,,10089.0915866,,33523.885974635574
2018-01-16 00:00:00 UTC,5132.3006,130731.392968634,33765.0043092299,50287.9397559,,76864.3522805708,,32125.1552708299,,90572.05299553185
2018-01-17 00:00:00 UTC,5403.4208,131328.559995574,49670.2102987811,53314.6188601602,,81543.3259201105,,35615.3891491799,,96498.6317094574
2018-01-18 00:00:00 UTC,5525.0576,84354.4632487408,34667.5875540996,28962.30750454,,37898.0921580698,,24175.42741604,,67496.58325142006
2018-01-19 00:00:00 UTC,5367.6102,48161.17971549,22258.9942489994,16684.36727652,,19202.2037223999,,15420.98611879,,46849.224373295074
2018-01-20 00:00:00 UTC,5512.4129,45998.1676803999,21276.6081911595,12605.56655838,,22267.8890375199,,14803.35715251,,56484.420633993795
2018-01-21 00:00:00 UTC,4421.9736,52780.3147486501,17779.9220960994,14198.3244264,,20060.9505378199,,16974.43319633,,42309.45243663975
2018-01-22 00:00:00 UTC,5224.6185,65416.3715860904,26689.3543457595,22878.65498672,,30013.8798347597,,20242.2609617899,,52446.19674912384
2018-01-23 00:00:00 UTC,5420.4551,62785.2279873699,21465.4262933996,21749.04661009,,26440.0454417098,,19004.91552052,,53881.19227981391
2018-01-24 00:00:00 UTC,5481.6833,43612.5164627898,19078.1087099996,14620.6905631,,17916.0660959696,,14663.50457354,,44065.55726693538
2018-01-25 00:00:00 UTC,5259.4031,34150.6318955498,14183.5780732298,12914.84827579,,16306.5781852598,,13595.04469947,,36154.727622872444
2018-01-26 00:00:00 UTC,5234.2015,56288.7562468005,18407.0453346597,20523.90890568,,23301.1057138498,,23160.2059185,,46348.88221633752
2018-01-27 00:00:00 UTC,5496.6012,33723.25044218,14769.7408348897,12407.32805619,,14540.5073701999,,16767.84309995,,28935.67930589498
2018-01-28 00:00:00 UTC,5151.8272,28892.9219420499,10443.2869031598,12415.22114073,,15654.7139022197,,16524.36457612,,30125.308971421553
2018-01-29 00:00:00 UTC,4761.7217,25007.1652872099,13045.3098345398,13062.52829217,,13429.9187303598,,13443.96886499,,30599.221206999795
2018-01-30 00:00:00 UTC,4469.3399,59523.6444749611,18154.4520048996,26561.02538195,,32960.6317195302,,31822.3081326099,,45545.06361814942
2018-01-31 00:00:00 UTC,5230.4034,42735.66261406,19027.8140809097,16633.02279627,,23175.0929838498,,26433.07392002,,40548.61292729804
2018-02-01 00:00:00 UTC,4890.6324,77759.0185460707,28420.0601445996,36610.40507383,,47101.4502389017,,38740.4519295999,,61200.43124710757
2018-02-02 00:00:00 UTC,5611.6156,122360.670041922,48563.5909361904,57632.08403737,,66803.3890298311,,56578.3830758101,,90453.28845807601
2018-02-03 00:00:00 UTC,5200.8287,51405.0742168198,30042.9288701295,20159.23009799,,28150.1056162995,,21968.58002554,,39136.95075363098
2018-02-04 00:00:00 UTC,5308.6364,70031.010926621,28426.4683916296,23247.84353499,,29105.4706242899,,27711.52768786,,41493.974030411235
2018-02-05 00:00:00 UTC,5982.7872,130074.181010554,41335.2968640796,58936.5255894901,,71953.717301272,,57547.2752486199,,78629.59371844442
2018-02-06 00:00:00 UTC,5975.7523,190973.724272956,63199.9264973914,88883.7326564603,,104747.236373483,,80723.5982238898,,110956.42097717947
2018-02-07 00:00:00 UTC,5401.2562,105900.663136531,43105.8091972097,41855.1745592999,,61316.56372489,,43100.1670661999,,66559.21519144309
2018-02-08 00:00:00 UTC,5547.0052,76669.47012434,35990.8734665994,27355.06057755,,36788.3266098497,,28344.01765564,,54510.45547332445
2018-02-09 00:00:00 UTC,5442.3961,62045.9926314799,27251.9873099494,23047.37266866,,32429.39618132,,25659.3914969,,49348.69172714275
2018-02-10 00:00:00 UTC,5123.9057,67904.2095521398,28914.8961908993,18581.38945663,,29583.0875345298,,25727.00341543,,46583.96440715649
2018-02-11 00:00:00 UTC,4733.1067,52226.5757213397,27391.6726551193,14883.04486163,,20218.7037061599,,18335.09608009,,36401.771593343474
2018-02-12 00:00:00 UTC,5370.2331,51206.65907009,23455.3245819197,18654.3851902,,23059.4125981398,,19269.0576243,,37029.70043510986
2018-02-13 00:00:00 UTC,5259.5024,39510.9762589697,23489.5016400397,14501.30967317,,16879.5610282199,,16285.4004117,,31340.632219679628
2018-02-14 00:00:00 UTC,4872.9515,50192.3672918402,23349.70768773,21441.85144423,,29127.9982970199,,20580.33027141,,42793.39837143648
2018-02-15 00:00:00 UTC,5329.4261,66939.7582604404,30624.0304193994,26059.97920034,,37353.87615153,,26358.9407137499,,51162.052860418094
2018-02-16 00:00:00 UTC,5536.5109,31483.6757342398,22990.5758583097,14308.34611233,,20985.6443636799,,18196.4070711,,34732.50756435617
2018-02-17 00:00:00 UTC,4829.0563,52676.4431190698,25645.9397818293,17561.14635824,,24538.85631261,,18257.34634249,,47687.555113703536
2018-02-18 00:00:00 UTC,4136.768,69821.7741719697,35718.3784954296,20737.68325662,,31525.0792314598,,22097.09771312,,57529.032006845235
2018-02-19 00:00:00 UTC,3197.4069,50701.3895678897,20410.8327887396,14834.071109,,21241.7431964098,,15707.50210762,,36511.17719294976
2018-02-20 00:00:00 UTC,4839.473,45248.3927644705,23845.6176618895,20001.02890275,,34259.1158362701,,23354.0279766199,,59196.0370834455
2018-02-21 00:00:00 UTC,4584.2913,76398.7125624606,27643.4102322294,25570.9375372,,36367.79813515,,31845.22703045,,73682.86217277897
2018-02-22 00:00:00 UTC,5377.3398,70902.8135227103,25583.6606668893,24775.7094691,,30854.5623000297,,33357.0756601899,,64600.42765596043
2018-02-23 00:00:00 UTC,5268.1952,57868.06606946,23856.3264794396,18942.00203916,,24813.6471920898,,24677.98802645,,54114.82005012424
2018-02-24 00:00:00 UTC,5315.8719,53818.1809191298,21834.6560384097,16580.66096881,,22689.6157706499,,22958.9904318,,42469.837205802774
2018-02-25 00:00:00 UTC,3602.1192,30189.3609159598,21248.3004795799,12302.94406786,,13842.2679888599,,15257.46417563,,33145.71226744719
2018-02-26 00:00:00 UTC,5293.6396,44216.4950148603,24011.3775306999,19171.99774313,,22818.1634490199,,22870.56828966,,47355.73379270103
2018-02-27 00:00:00 UTC,5144.4299,38916.5923665098,20971.9930695297,13757.22758553,,21722.7581502398,,16871.04063777,,41872.162255969924
2018-02-28 00:00:00 UTC,5289.3645,42615.1491762798,21427.7211959195,13279.84412192,,22888.5874049698,,18125.20909123,,40341.19754206064
2018-03-01 00:00:00 UTC,4626.4199,32820.2167010098,16116.2389126498,12294.60510562,,18014.9506884098,,16284.4755627,,33870.2792256917
2018-03-02 00:00:00 UTC,4729.1892,28358.1216585698,15566.9182076897,10941.98298678,,16230.4301052499,,13671.07209942,,38897.54596324769
2018-03-03 00:00:00 UTC,3455.0008,29834.2771271098,14935.8513323497,9239.04811334999,,15775.0648580399,,11192.62448484,,30276.643159594012
2018-03-04 00:00:00 UTC,5165.355,27472.0466716798,13271.1676501998,8134.26955875,,10451.87713204,,10339.14078904,,29834.64960554929
2018-03-05 00:00:00 UTC,5809.9601,27267.7383549699,13405.4436043198,11618.21192841,,12814.46852117,,12653.09551871,,29439.327328319487
2018-03-06 00:00:00 UTC,6811.2566,54104.3926948899,29145.9740503194,27448.37595216,,33442.0298062497,,34316.46154835,,54114.57960299879
2018-03-07 00:00:00 UTC,9263.9892,90146.2593905213,35572.2166017094,41305.8964165801,,48057.9854693907,,42313.4720882999,,79185.35722745606
2018-03-08 00:00:00 UTC,10591.8696,96705.3486087115,37091.0318352992,38515.62151327,,41245.23974167,,37879.9015978199,,66625.16512581396
2018-03-09 00:00:00 UTC,6704.9935,110840.999243262,35713.1868455192,40879.1022723699,,53395.4854286298,,44391.8563993499,,76251.16431402587
2018-03-10 00:00:00 UTC,5797.2058,51628.1250335993,18474.8497183496,15003.61526922,,20602.6842310198,,22551.9690589599,,36152.76685894192
2018-03-11 00:00:00 UTC,6103.2059,70396.8988649402,25038.5750848395,19345.05882386,,24327.3821145097,,28986.88226948,,40926.29547566488
2018-03-12 00:00:00 UTC,5723.5296,67094.8824294207,25535.1052806496,22404.90686976,,24655.8643399498,,28179.9760630399,,47305.37475580669
2018-03-13 00:00:00 UTC,4377.3761,61452.9762204098,23761.2201132695,18670.20017214,,19970.1944228298,,22787.23572015,,42169.0849901194
2018-03-14 00:00:00 UTC,5004.4494,25556.8828061501,24566.2467040796,25602.09486828,,32648.0201422998,,34548.5143908599,,54230.994082057536
2018-03-15 00:00:00 UTC,5310.047,81652.0077911002,30729.2751231896,23486.92965882,,32706.8430367199,,35939.2719577299,,61256.34577572796
2018-03-16 00:00:00 UTC,4288.2346,54949.6705410298,23750.5454178096,19774.8462717,,19573.5225402499,,25165.57353582,,39228.64925758447
2018-03-17 00:00:00 UTC,3634.0317,48918.4471381594,18237.7958416197,14780.50480395,,16393.4413637099,,22209.27292985,,30595.16373070586
2018-03-18 00:00:00 UTC,4510.3107,88223.7951028713,29557.0302311199,24223.03305964,,34772.56375879,,34665.5555261399,,52591.78930351597
2018-03-19 00:00:00 UTC,4562.5149,72095.4120707213,28086.0308804098,23653.76453372,,30404.1369596599,,29885.78208722,,58964.61541429178
2018-03-20 00:00:00 UTC,3875.5077,44651.7523144597,23144.9709482197,16371.71193288,,24519.63116552,,25011.4181606299,,48034.08736859133
2018-03-21 00:00:00 UTC,3855.0803,42861.1976993404,20120.2184637198,14388.70323718,,18589.6109680699,,20794.98326402,,42123.1353536927
2018-03-22 00:00:00 UTC,4056.6468,53574.6133126301,20934.7606451998,14858.72748651,,17401.8801032499,,19139.58150476,,36101.66310783061
2018-03-23 00:00:00 UTC,4464.9398,44931.2450896597,24558.2156857397,15904.90765405,,17393.5581510399,,19434.01412355,,35963.64201568828
2018-03-24 00:00:00 UTC,4086.0243,44193.74054593,18820.1182726698,11185.14578197,,13858.8116300399,,12304.66971291,,28079.178184416378
2018-03-25 00:00:00 UTC,4442.0111,30004.5338197298,16581.0217093698,10330.94669724,,10486.15647019,,11219.80412511,,25882.654261287673
2018-03-26 00:00:00 UTC,3392.2984,55379.1937394004,19627.3720568197,20676.7556060899,,22929.5546276199,,19883.0280342599,,40456.749967465366
2018-03-27 00:00:00 UTC,4303.1828,49936.9610281397,21076.3695107898,14631.16766922,,17720.9096363099,,19211.15857019,,36990.624511678805
