"t","v"
"2014-09-13T00:00:00Z","27.13748363158993"
"2014-09-14T00:00:00Z","197.3883375867008"
"2014-09-15T00:00:00Z","1371.1851594879008"
"2014-09-16T00:00:00Z","-181.1246022166997"
"2014-09-17T00:00:00Z","1498.3996663085"
"2014-09-18T00:00:00Z","7480.363545829699"
"2014-09-19T00:00:00Z","8992.624093310798"
"2014-09-20T00:00:00Z","-694.8924289365987"
"2014-09-21T00:00:00Z","3775.1555900286003"
"2014-09-22T00:00:00Z","-70.04587135469956"
"2014-09-23T00:00:00Z","4170.638999168401"
"2014-09-24T00:00:00Z","1860.7206860858023"
"2014-09-25T00:00:00Z","-4642.963417224699"
"2014-09-26T00:00:00Z","232.02824446890008"
"2014-09-27T00:00:00Z","-2016.9988445885992"
"2014-09-28T00:00:00Z","2353.5644115868017"
"2014-09-29T00:00:00Z","-11.802104870697804"
"2014-09-30T00:00:00Z","-985.8268458157982"
"2014-10-01T00:00:00Z","1574.6341031843003"
"2014-10-02T00:00:00Z","1163.3392317353992"
"2014-10-03T00:00:00Z","2703.8091645321038"
"2014-10-04T00:00:00Z","11485.039100501304"
"2014-10-05T00:00:00Z","47613.1382161841"
"2014-10-06T00:00:00Z","-10926.941478771805"
"2014-10-07T00:00:00Z","-4637.254896341699"
"2014-10-08T00:00:00Z","3162.6001903453"
"2014-10-09T00:00:00Z","7952.2341679167"
"2014-10-10T00:00:00Z","-5704.8036758228045"
"2014-10-11T00:00:00Z","5894.594994151299"
"2014-10-12T00:00:00Z","1970.2688638703003"
"2014-10-13T00:00:00Z","1446.5807027728952"
"2014-10-14T00:00:00Z","872.4515667324013"
"2014-10-15T00:00:00Z","-1308.4269966455977"
"2014-10-16T00:00:00Z","-1163.2422468032"
"2014-10-17T00:00:00Z","-3708.665509251001"
"2014-10-18T00:00:00Z","-7480.778979052398"
"2014-10-19T00:00:00Z","-1413.2708347993412"
"2014-10-20T00:00:00Z","-2071.9028595322998"
"2014-10-21T00:00:00Z","380.62937423239964"
"2014-10-22T00:00:00Z","-181.13843932050077"
"2014-10-23T00:00:00Z","-2936.8239218503004"
"2014-10-24T00:00:00Z","-6803.299121355401"
"2014-10-25T00:00:00Z","-814.5179350525996"
"2014-10-26T00:00:00Z","1736.789775916499"
"2014-10-27T00:00:00Z","1759.5631718965014"
"2014-10-28T00:00:00Z","3260.537234642201"
"2014-10-29T00:00:00Z","-4476.389287911101"
"2014-10-30T00:00:00Z","5084.8786290145"
"2014-10-31T00:00:00Z","1686.9934148360007"
"2014-11-01T00:00:00Z","-3600.8333586096996"
"2014-11-02T00:00:00Z","-2730.0538902366006"
"2014-11-03T00:00:00Z","2847.336915391701"
"2014-11-04T00:00:00Z","9418.231952795402"
"2014-11-05T00:00:00Z","-7425.869989532101"
"2014-11-06T00:00:00Z","746.7606026165013"
"2014-11-07T00:00:00Z","1898.4881894505997"
"2014-11-08T00:00:00Z","-136.0633297576005"
"2014-11-09T00:00:00Z","4851.407492806698"
"2014-11-10T00:00:00Z","8867.5066440675"
"2014-11-11T00:00:00Z","-2964.067103234702"
"2014-11-12T00:00:00Z","2139.712944257997"
"2014-11-13T00:00:00Z","-1334.535606964986"
"2014-11-14T00:00:00Z","8756.149993064799"
"2014-11-15T00:00:00Z","1928.7824322004963"
"2014-11-16T00:00:00Z","6112.992334185299"
"2014-11-17T00:00:00Z","-2041.5391023587"
"2014-11-18T00:00:00Z","1551.3461203955958"
"2014-11-19T00:00:00Z","3971.4117637480012"
"2014-11-20T00:00:00Z","1846.6045051096007"
"2014-11-21T00:00:00Z","574.1226757795994"
"2014-11-22T00:00:00Z","-949.5135669612009"
"2014-11-23T00:00:00Z","340.10038623770015"
"2014-11-24T00:00:00Z","1798.6091308766008"
"2014-11-25T00:00:00Z","-6281.913453707501"
"2014-11-26T00:00:00Z","180.86344880470278"
"2014-11-27T00:00:00Z","-1437.3283896926005"
"2014-11-28T00:00:00Z","4122.644606829999"
"2014-11-29T00:00:00Z","4246.340360623799"
"2014-11-30T00:00:00Z","5262.67203168503"
"2014-12-01T00:00:00Z","-773.9649129673999"
"2014-12-02T00:00:00Z","2517.350536053098"
"2014-12-03T00:00:00Z","-320.1945515424013"
"2014-12-04T00:00:00Z","-14491.0801914947"
"2014-12-05T00:00:00Z","-17726.666210421798"
"2014-12-06T00:00:00Z","-40222.8547147768"
"2014-12-07T00:00:00Z","688.0311169690995"
"2014-12-08T00:00:00Z","1638.7193246436982"
"2014-12-09T00:00:00Z","-1516.8839331491981"
"2014-12-10T00:00:00Z","-2240.8194894128974"
"2014-12-11T00:00:00Z","-2750.2473703786018"
"2014-12-12T00:00:00Z","1255.7913922597"
"2014-12-13T00:00:00Z","-2281.8208002338033"
"2014-12-14T00:00:00Z","-950.2605970068307"
"2014-12-15T00:00:00Z","2000.712141022901"
"2014-12-16T00:00:00Z","6977.539633098597"
"2014-12-17T00:00:00Z","-1942.1642793175051"
"2014-12-18T00:00:00Z","8448.464396145006"
"2014-12-19T00:00:00Z","-389.2889107021001"
"2014-12-20T00:00:00Z","506.3759860712016"
"2014-12-21T00:00:00Z","1257.8933410252885"
"2014-12-22T00:00:00Z","-5059.865133240997"
"2014-12-23T00:00:00Z","2393.238503891298"
"2014-12-24T00:00:00Z","-2697.184037970699"
"2014-12-25T00:00:00Z","1339.9943029142996"
"2014-12-26T00:00:00Z","-1073.3904069461005"
"2014-12-27T00:00:00Z","-509.0945133786008"
"2014-12-28T00:00:00Z","-614.040310452001"
"2014-12-29T00:00:00Z","3674.790741566798"
"2014-12-30T00:00:00Z","-3284.275081575801"
"2014-12-31T00:00:00Z","365.3178995272028"
"2015-01-01T00:00:00Z","124.37307888079886"
"2015-01-02T00:00:00Z","790.7416160637003"
"2015-01-03T00:00:00Z","4634.613686370798"
"2015-01-04T00:00:00Z","-897.119378082396"
"2015-01-05T00:00:00Z","7898.509445839998"
"2015-01-06T00:00:00Z","-2080.0386124561046"
"2015-01-07T00:00:00Z","887.7360151514004"
"2015-01-08T00:00:00Z","-289.67072704419843"
"2015-01-09T00:00:00Z","-12975.521820667396"
"2015-01-10T00:00:00Z","-13248.451776947899"
"2015-01-11T00:00:00Z","-2010.3349590704966"
"2015-01-12T00:00:00Z","1676.7817737256992"
"2015-01-13T00:00:00Z","1940.8269069537055"
"2015-01-14T00:00:00Z","11845.321495451004"
"2015-01-15T00:00:00Z","2448.8535845022125"
"2015-01-16T00:00:00Z","-4341.382047578802"
"2015-01-17T00:00:00Z","-851.3871375377057"
"2015-01-18T00:00:00Z","3510.0945075727977"
"2015-01-19T00:00:00Z","1846.5502923114"
"2015-01-20T00:00:00Z","2651.628040577103"
"2015-01-21T00:00:00Z","11942.675732705902"
"2015-01-22T00:00:00Z","4590.1940373157995"
"2015-01-23T00:00:00Z","-9110.291884274397"
"2015-01-24T00:00:00Z","2471.041851247999"
"2015-01-25T00:00:00Z","3118.413432195004"
"2015-01-26T00:00:00Z","7158.398692637202"
"2015-01-27T00:00:00Z","-6127.740258861901"
"2015-01-28T00:00:00Z","-2526.338605952704"
"2015-01-29T00:00:00Z","8106.673276512898"
"2015-01-30T00:00:00Z","7396.973969709106"
"2015-01-31T00:00:00Z","7960.8324738353"
"2015-02-01T00:00:00Z","-4924.2120157145"
"2015-02-02T00:00:00Z","396.8846518934988"
"2015-02-03T00:00:00Z","-5055.6251324021"
"2015-02-04T00:00:00Z","6318.550606561399"
"2015-02-05T00:00:00Z","1642.1172526954033"
"2015-02-06T00:00:00Z","1293.5740407269004"
"2015-02-07T00:00:00Z","-1485.1930497948015"
"2015-02-08T00:00:00Z","2442.7452768073017"
"2015-02-09T00:00:00Z","-3210.587953132803"
"2015-02-10T00:00:00Z","-2606.890872902295"
"2015-02-11T00:00:00Z","2236.9239882525944"
"2015-02-12T00:00:00Z","851.1975871785035"
"2015-02-13T00:00:00Z","9787.951854483195"
"2015-02-14T00:00:00Z","1828.385744409301"
"2015-02-15T00:00:00Z","-3579.1111532693976"
"2015-02-16T00:00:00Z","-8140.537011441"
"2015-02-17T00:00:00Z","1423.1652954725942"
"2015-02-18T00:00:00Z","-2084.9457218114985"
"2015-02-19T00:00:00Z","4839.3212787058"
"2015-02-20T00:00:00Z","584.6899168618002"
"2015-02-21T00:00:00Z","-2713.2698385316"
"2015-02-22T00:00:00Z","3691.1653464653027"
"2015-02-23T00:00:00Z","-2284.562624423299"
"2015-02-24T00:00:00Z","1620.8093859179007"
"2015-02-25T00:00:00Z","-11267.3755658482"
"2015-02-26T00:00:00Z","7209.554723650803"
"2015-02-27T00:00:00Z","1210.7089866860988"
"2015-02-28T00:00:00Z","882.5427688073996"
"2015-03-01T00:00:00Z","1652.5140908431022"
"2015-03-02T00:00:00Z","-7359.428611217903"
"2015-03-03T00:00:00Z","3228.2249608834973"
"2015-03-04T00:00:00Z","-963.6046094076955"
"2015-03-05T00:00:00Z","-3241.6202556434"
"2015-03-06T00:00:00Z","1145.8123344166015"
"2015-03-07T00:00:00Z","1875.9102363033016"
"2015-03-08T00:00:00Z","-829.095737349"
"2015-03-09T00:00:00Z","7924.403747759301"
"2015-03-10T00:00:00Z","2370.702018903001"
"2015-03-11T00:00:00Z","14703.773648134098"
"2015-03-12T00:00:00Z","-1173.970022465095"
"2015-03-13T00:00:00Z","-1921.0556039584044"
"2015-03-14T00:00:00Z","-1895.4585886267014"
"2015-03-15T00:00:00Z","2164.7141408380994"
"2015-03-16T00:00:00Z","13076.938824222801"
"2015-03-17T00:00:00Z","-9050.196735089303"
"2015-03-18T00:00:00Z","-3495.360337819002"
"2015-03-19T00:00:00Z","5009.642146841594"
"2015-03-20T00:00:00Z","488.6026770442986"
"2015-03-21T00:00:00Z","3406.5343815154993"
"2015-03-22T00:00:00Z","2299.9343009945987"
"2015-03-23T00:00:00Z","8075.504568266697"
"2015-03-24T00:00:00Z","642.1617772567042"
"2015-03-25T00:00:00Z","1241.428479963397"
"2015-03-26T00:00:00Z","2843.759533585602"
"2015-03-27T00:00:00Z","4698.793928462499"
"2015-03-28T00:00:00Z","-2091.655698504601"
"2015-03-29T00:00:00Z","1930.9135257328016"
"2015-03-30T00:00:00Z","-135.52989549529593"
"2015-03-31T00:00:00Z","-6835.2438688621005"
"2015-04-01T00:00:00Z","-1111.2438640816"
"2015-04-02T00:00:00Z","-136.69663004800168"
"2015-04-03T00:00:00Z","-3040.285432153698"
"2015-04-04T00:00:00Z","2300.897966435299"
"2015-04-05T00:00:00Z","4436.97412735362"
"2015-04-06T00:00:00Z","-1297.1171362923997"
"2015-04-07T00:00:00Z","-89.65537695669991"
"2015-04-08T00:00:00Z","-158.57815128639777"
"2015-04-09T00:00:00Z","-2498.5586124214024"
"2015-04-10T00:00:00Z","2440.9819754767013"
"2015-04-11T00:00:00Z","1141.7229714837995"
"2015-04-12T00:00:00Z","1740.5207071697005"
"2015-04-13T00:00:00Z","3776.4578433817005"
"2015-04-14T00:00:00Z","904.6928936417025"
"2015-04-15T00:00:00Z","-6459.648344528498"
"2015-04-16T00:00:00Z","7991.882401178696"
"2015-04-17T00:00:00Z","2242.645978465702"
"2015-04-18T00:00:00Z","-2064.7965307458"
"2015-04-19T00:00:00Z","1783.1991059225002"
"2015-04-20T00:00:00Z","-9601.549542402296"
"2015-04-21T00:00:00Z","-1666.0229321536026"
"2015-04-22T00:00:00Z","-980.0703995192016"
"2015-04-23T00:00:00Z","-890.4975011161987"
"2015-04-24T00:00:00Z","-1222.9906400254004"
"2015-04-25T00:00:00Z","2809.8118596356"
"2015-04-26T00:00:00Z","1565.7607657457993"
"2015-04-27T00:00:00Z","6262.707319703004"
"2015-04-28T00:00:00Z","2846.291960707298"
"2015-04-29T00:00:00Z","-8934.033166715599"
"2015-04-30T00:00:00Z","1205.212020586303"
"2015-05-01T00:00:00Z","10966.4064019214"
"2015-05-02T00:00:00Z","-733.4869188357989"
"2015-05-03T00:00:00Z","-130.7386270179013"
"2015-05-04T00:00:00Z","-2600.403672610497"
"2015-05-05T00:00:00Z","14.222276971100655"
"2015-05-06T00:00:00Z","-6668.0339987068"
"2015-05-07T00:00:00Z","992.2797993455024"
"2015-05-08T00:00:00Z","294.2813989921997"
"2015-05-09T00:00:00Z","-1134.0970622316017"
"2015-05-10T00:00:00Z","1229.6255710716996"
"2015-05-11T00:00:00Z","3786.0349648892006"
"2015-05-12T00:00:00Z","-5283.772490958898"
"2015-05-13T00:00:00Z","4325.5915622126995"
"2015-05-14T00:00:00Z","-1335.0316883472988"
"2015-05-15T00:00:00Z","248.01203458390228"
"2015-05-16T00:00:00Z","1242.5662944200994"
"2015-05-17T00:00:00Z","1525.3647565710999"
"2015-05-18T00:00:00Z","216.85379732600268"
"2015-05-19T00:00:00Z","-3126.1255196462007"
"2015-05-20T00:00:00Z","9131.293770019201"
"2015-05-21T00:00:00Z","-2593.0710508439006"
"2015-05-22T00:00:00Z","5021.067881613904"
"2015-05-23T00:00:00Z","-558.3646839568028"
"2015-05-24T00:00:00Z","5375.779388333998"
"2015-05-25T00:00:00Z","-898.155880144197"
"2015-05-26T00:00:00Z","2600.255864873099"
"2015-05-27T00:00:00Z","2684.165195304002"
"2015-05-28T00:00:00Z","-4363.1918744787"
"2015-05-29T00:00:00Z","-161.56703468289925"
"2015-05-30T00:00:00Z","372.80932075900273"
"2015-05-31T00:00:00Z","766.5495745849985"
"2015-06-01T00:00:00Z","3936.7462632845054"
"2015-06-02T00:00:00Z","-2962.6560604589977"
"2015-06-03T00:00:00Z","2498.0719563414023"
"2015-06-04T00:00:00Z","2823.897237482699"
"2015-06-05T00:00:00Z","-4395.7671397660015"
"2015-06-06T00:00:00Z","1120.8540473085995"
"2015-06-07T00:00:00Z","720.0346585365005"
"2015-06-08T00:00:00Z","-630.3285279650008"
"2015-06-09T00:00:00Z","3080.4675060527006"
"2015-06-10T00:00:00Z","1170.7612464938975"
"2015-06-11T00:00:00Z","187.96988590370165"
"2015-06-12T00:00:00Z","-3059.044651526201"
"2015-06-13T00:00:00Z","2280.966229489499"
"2015-06-14T00:00:00Z","2051.511142721298"
"2015-06-15T00:00:00Z","-1321.5650684466964"
"2015-06-16T00:00:00Z","867.5640680627039"
"2015-06-17T00:00:00Z","1062.5961933906"
"2015-06-18T00:00:00Z","-6784.648554765401"
"2015-06-19T00:00:00Z","1895.077112789295"
"2015-06-20T00:00:00Z","-198.74463170939998"
"2015-06-21T00:00:00Z","2201.548941552499"
"2015-06-22T00:00:00Z","1244.0917928704039"
"2015-06-23T00:00:00Z","-2655.5446532703972"
"2015-06-24T00:00:00Z","2251.2658741162995"
"2015-06-25T00:00:00Z","-834.8051893643969"
"2015-06-26T00:00:00Z","-1666.4704493791069"
"2015-06-27T00:00:00Z","670.7227803038986"
"2015-06-28T00:00:00Z","-292.65918575629985"
"2015-06-29T00:00:00Z","4964.963267235995"
"2015-06-30T00:00:00Z","2220.8176168891005"
"2015-07-01T00:00:00Z","-2072.857516005999"
"2015-07-02T00:00:00Z","670.2872679646971"
"2015-07-03T00:00:00Z","-239.29480122469977"
"2015-07-04T00:00:00Z","-857.5237583444978"
"2015-07-05T00:00:00Z","8305.299159353104"
"2015-07-06T00:00:00Z","-1213.9565259267983"
"2015-07-07T00:00:00Z","4129.699272296501"
"2015-07-08T00:00:00Z","-7875.005164079499"
"2015-07-09T00:00:00Z","-120.74184446699655"
"2015-07-10T00:00:00Z","-163.4253257028904"
"2015-07-11T00:00:00Z","1568.8515392964036"
"2015-07-12T00:00:00Z","7145.436302487098"
"2015-07-13T00:00:00Z","1516.1560045264996"
"2015-07-14T00:00:00Z","-832.5024170829056"
"2015-07-15T00:00:00Z","12266.368850576499"
"2015-07-16T00:00:00Z","-6600.200236072"
"2015-07-17T00:00:00Z","-843.192643689501"
"2015-07-18T00:00:00Z","372.19721005020256"
"2015-07-19T00:00:00Z","1941.325307193998"
"2015-07-20T00:00:00Z","-370.05764588910097"
"2015-07-21T00:00:00Z","-331.2939932428999"
"2015-07-22T00:00:00Z","-3403.1480689695018"
"2015-07-23T00:00:00Z","2762.714379533001"
"2015-07-24T00:00:00Z","3207.874798148303"
"2015-07-25T00:00:00Z","2472.989334185302"
"2015-07-26T00:00:00Z","1277.4436379600993"
"2015-07-27T00:00:00Z","-10658.977008988106"
"2015-07-28T00:00:00Z","-2262.3297513328944"
"2015-07-29T00:00:00Z","-1329.5352169009057"
"2015-07-30T00:00:00Z","3982.863132213497"
"2015-07-31T00:00:00Z","-686.7273240264985"
"2015-08-01T00:00:00Z","6319.329232154698"
"2015-08-02T00:00:00Z","35.92148502480268"
"2015-08-03T00:00:00Z","-1343.790889851305"
"2015-08-04T00:00:00Z","3980.418781293796"
"2015-08-05T00:00:00Z","4151.213625050499"
"2015-08-06T00:00:00Z","1206.1937462378992"
"2015-08-07T00:00:00Z","-167.44539082139818"
"2015-08-08T00:00:00Z","33321.400733103685"
"2015-08-09T00:00:00Z","28512.318349493013"
"2015-08-10T00:00:00Z","-30784.814493212798"
"2015-08-11T00:00:00Z","-4428.162794556301"
"2015-08-12T00:00:00Z","-28672.425351339996"
"2015-08-13T00:00:00Z","8683.3012986315"
"2015-08-14T00:00:00Z","65087.7065364722"
"2015-08-15T00:00:00Z","-56500.941517772386"
"2015-08-16T00:00:00Z","27112.869615069503"
"2015-08-17T00:00:00Z","22283.348932075096"
"2015-08-18T00:00:00Z","10007.430059938997"
"2015-08-19T00:00:00Z","-6959.502687573608"
"2015-08-20T00:00:00Z","25295.250555934093"
"2015-08-21T00:00:00Z","-33725.484157584"
"2015-08-22T00:00:00Z","28650.8375427138"
"2015-08-23T00:00:00Z","2374.9828080635016"
"2015-08-24T00:00:00Z","-5785.110490685212"
"2015-08-25T00:00:00Z","-27635.484027571598"
"2015-08-26T00:00:00Z","33909.428243138595"
"2015-08-27T00:00:00Z","-4548.392780998998"
"2015-08-28T00:00:00Z","-870.6792239018978"
"2015-08-29T00:00:00Z","-1749.1277509985011"
"2015-08-30T00:00:00Z","257.37300845659774"
"2015-08-31T00:00:00Z","-7605.533367052303"
"2015-09-01T00:00:00Z","-3858.1832608193"
"2015-09-02T00:00:00Z","-19261.560424300296"
"2015-09-03T00:00:00Z","18608.160745278"
"2015-09-04T00:00:00Z","-3889.4817718923005"
"2015-09-05T00:00:00Z","3823.5473893903"
"2015-09-06T00:00:00Z","862.9287907251055"
"2015-09-07T00:00:00Z","1188.103360417299"
"2015-09-08T00:00:00Z","-3007.414606776001"
"2015-09-09T00:00:00Z","5616.281585638993"
"2015-09-10T00:00:00Z","9845.116163888095"
"2015-09-11T00:00:00Z","3008.6137460194004"
"2015-09-12T00:00:00Z","1311.7605697202998"
"2015-09-13T00:00:00Z","-1111.392587029106"
"2015-09-14T00:00:00Z","-17741.675189930895"
"2015-09-15T00:00:00Z","11629.2748654666"
"2015-09-16T00:00:00Z","-21025.0742335205"
"2015-09-17T00:00:00Z","16030.628731417499"
"2015-09-18T00:00:00Z","-3271.9091286617986"
"2015-09-19T00:00:00Z","166.97308252689982"
"2015-09-20T00:00:00Z","-1781.832418272701"
"2015-09-21T00:00:00Z","-245.82323234219803"
"2015-09-22T00:00:00Z","-9887.687994098604"
"2015-09-23T00:00:00Z","20101.2639627155"
"2015-09-24T00:00:00Z","-4374.253543431798"
"2015-09-25T00:00:00Z","-1420.5417072433047"
"2015-09-26T00:00:00Z","-11979.907088680498"
"2015-09-27T00:00:00Z","1458.2848521396008"
"2015-09-28T00:00:00Z","7919.667626815593"
"2015-09-29T00:00:00Z","-4803.399000670899"
"2015-09-30T00:00:00Z","-13493.733233651299"
"2015-10-01T00:00:00Z","-15272.099713707896"
"2015-10-02T00:00:00Z","8835.209774629897"
"2015-10-03T00:00:00Z","3875.614783614801"
"2015-10-04T00:00:00Z","10629.993577633999"
"2015-10-05T00:00:00Z","-906.1114088383038"
"2015-10-06T00:00:00Z","-2018.929567102903"
"2015-10-07T00:00:00Z","3976.396944105407"
"2015-10-08T00:00:00Z","-163.1418886952888"
"2015-10-09T00:00:00Z","-3536.5679215659984"
"2015-10-10T00:00:00Z","1957.1770328510029"
"2015-10-11T00:00:00Z","-2552.9878005475002"
"2015-10-12T00:00:00Z","1631.5013991679007"
"2015-10-13T00:00:00Z","341.51032679450145"
"2015-10-14T00:00:00Z","15345.725326273394"
"2015-10-15T00:00:00Z","955.6678256379964"
"2015-10-16T00:00:00Z","-5791.176057538301"
"2015-10-17T00:00:00Z","-521.6550534731068"
"2015-10-18T00:00:00Z","-3236.1796880325965"
"2015-10-19T00:00:00Z","885.663390290596"
"2015-10-20T00:00:00Z","-3795.3577034474"
"2015-10-21T00:00:00Z","-1888.1249021136973"
"2015-10-22T00:00:00Z","1358.6665665951004"
"2015-10-23T00:00:00Z","3166.721266276996"
"2015-10-24T00:00:00Z","2689.005875005001"
"2015-10-25T00:00:00Z","2606.443225630399"
"2015-10-26T00:00:00Z","1715.3556720810957"
"2015-10-27T00:00:00Z","3743.513524398695"
"2015-10-28T00:00:00Z","-1512.2721550657006"
"2015-10-29T00:00:00Z","-6268.978219129494"
"2015-10-30T00:00:00Z","8805.75841356501"
"2015-10-31T00:00:00Z","-3624.4965904296987"
"2015-11-01T00:00:00Z","5251.790831914906"
"2015-11-02T00:00:00Z","-344.8911884390982"
"2015-11-03T00:00:00Z","-2534.2904764540144"
"2015-11-04T00:00:00Z","13884.732893023"
"2015-11-05T00:00:00Z","1716.5566739439964"
"2015-11-06T00:00:00Z","-5918.38810221359"
"2015-11-07T00:00:00Z","4280.909296171099"
"2015-11-08T00:00:00Z","4727.0420967248065"
"2015-11-09T00:00:00Z","-9247.1315424653"
"2015-11-10T00:00:00Z","2440.681588531894"
"2015-11-11T00:00:00Z","12913.956709546794"
"2015-11-12T00:00:00Z","7900.761741761191"
"2015-11-13T00:00:00Z","-4202.917579451401"
"2015-11-14T00:00:00Z","-776.6994858735998"
"2015-11-15T00:00:00Z","1666.2311176052972"
"2015-11-16T00:00:00Z","-20236.6967109003"
"2015-11-17T00:00:00Z","1633.5590214810945"
"2015-11-18T00:00:00Z","2511.9423051436024"
"2015-11-19T00:00:00Z","1862.302110229306"
"2015-11-20T00:00:00Z","-2874.3110592149023"
"2015-11-21T00:00:00Z","533.4411867474046"
"2015-11-22T00:00:00Z","-2771.2803855347956"
"2015-11-23T00:00:00Z","785.1436993894968"
"2015-11-24T00:00:00Z","877.3400538152055"
"2015-11-25T00:00:00Z","3956.906114731806"
"2015-11-26T00:00:00Z","14015.609132703496"
"2015-11-27T00:00:00Z","-950.7055401696998"
"2015-11-28T00:00:00Z","-1518.8918444308001"
"2015-11-29T00:00:00Z","3615.8376452523007"
"2015-11-30T00:00:00Z","1019.2082310872065"
"2015-12-01T00:00:00Z","3336.257729650999"
"2015-12-02T00:00:00Z","-14321.183309314205"
"2015-12-03T00:00:00Z","3630.5263395809015"
"2015-12-04T00:00:00Z","210.33712647699576"
"2015-12-05T00:00:00Z","3149.4474300225993"
"2015-12-06T00:00:00Z","-1913.3943863497116"
"2015-12-07T00:00:00Z","-1548.8982757021004"
"2015-12-08T00:00:00Z","-114.91444545670674"
"2015-12-09T00:00:00Z","6846.656674872502"
"2015-12-10T00:00:00Z","-9076.872547002495"
"2015-12-11T00:00:00Z","17028.8634460136"
"2015-12-12T00:00:00Z","4497.589171059692"
"2015-12-13T00:00:00Z","-2205.0751891749023"
"2015-12-14T00:00:00Z","-1971.1418865015003"
"2015-12-15T00:00:00Z","1241.0635767208005"
"2015-12-16T00:00:00Z","-7648.490418919406"
"2015-12-17T00:00:00Z","-4754.716445037899"
"2015-12-18T00:00:00Z","-2616.3483599597967"
"2015-12-19T00:00:00Z","20020.164324494108"
"2015-12-20T00:00:00Z","-4193.577671320898"
"2015-12-21T00:00:00Z","-7179.240365141195"
"2015-12-22T00:00:00Z","-9396.455253101696"
"2015-12-23T00:00:00Z","-2639.638270029798"
"2015-12-24T00:00:00Z","-8618.877835714302"
"2015-12-25T00:00:00Z","-4975.8229175507"
"2015-12-26T00:00:00Z","3557.716875672195"
"2015-12-27T00:00:00Z","4415.3332102880995"
"2015-12-28T00:00:00Z","396.1757966994992"
"2015-12-29T00:00:00Z","-1240.0267131064975"
"2015-12-30T00:00:00Z","-643.6084475341013"
"2015-12-31T00:00:00Z","5566.599621264104"
"2016-01-01T00:00:00Z","10634.255430813402"
"2016-01-02T00:00:00Z","-1595.527986802601"
"2016-01-03T00:00:00Z","12546.106301106802"
"2016-01-04T00:00:00Z","2674.0599400635983"
"2016-01-05T00:00:00Z","-17321.571011935303"
"2016-01-06T00:00:00Z","2674.1382005954983"
"2016-01-07T00:00:00Z","-5890.415896640407"
"2016-01-08T00:00:00Z","3492.3483513078027"
"2016-01-09T00:00:00Z","2588.1367067353967"
"2016-01-10T00:00:00Z","-6068.124940691501"
"2016-01-11T00:00:00Z","21235.4834660279"
"2016-01-12T00:00:00Z","-13645.744188651603"
"2016-01-13T00:00:00Z","7225.397704554598"
"2016-01-14T00:00:00Z","223.92626775209646"
"2016-01-15T00:00:00Z","5473.678991757202"
"2016-01-16T00:00:00Z","5011.390849192903"
"2016-01-17T00:00:00Z","3724.1417264354022"
"2016-01-18T00:00:00Z","-4356.024001935504"
"2016-01-19T00:00:00Z","1279.4865643865996"
"2016-01-20T00:00:00Z","8058.272134175699"
"2016-01-21T00:00:00Z","-2956.0427615778026"
"2016-01-22T00:00:00Z","8213.994957325602"
"2016-01-23T00:00:00Z","2054.9605891731044"
"2016-01-24T00:00:00Z","3651.9816743289994"
"2016-01-25T00:00:00Z","5069.957562134194"
"2016-01-26T00:00:00Z","23302.93340288751"
"2016-01-27T00:00:00Z","-3956.762615732201"
"2016-01-28T00:00:00Z","1578.127102293598"
"2016-01-29T00:00:00Z","-7771.278989398808"
"2016-01-30T00:00:00Z","2280.2097065270937"
"2016-01-31T00:00:00Z","-1965.9217250048023"
"2016-02-01T00:00:00Z","15081.664556116593"
"2016-02-02T00:00:00Z","-11109.080713839809"
"2016-02-03T00:00:00Z","5857.616140327598"
"2016-02-04T00:00:00Z","-9253.917789182306"
"2016-02-05T00:00:00Z","-11917.768447853508"
"2016-02-06T00:00:00Z","4141.1897394586995"
"2016-02-07T00:00:00Z","-2178.655576114703"
"2016-02-08T00:00:00Z","12923.895664244104"
"2016-02-09T00:00:00Z","-4726.6653690768"
"2016-02-10T00:00:00Z","16177.6967267562"
"2016-02-11T00:00:00Z","5012.109595630594"
"2016-02-12T00:00:00Z","3556.8570102283993"
"2016-02-13T00:00:00Z","972.5391165457986"
"2016-02-14T00:00:00Z","2689.343055424397"
"2016-02-15T00:00:00Z","1806.1831052390044"
"2016-02-16T00:00:00Z","-4639.778859458602"
"2016-02-17T00:00:00Z","788.8065788535023"
"2016-02-18T00:00:00Z","-714.5109573636"
"2016-02-19T00:00:00Z","4586.709080238405"
"2016-02-20T00:00:00Z","-3733.9955632180063"
"2016-02-21T00:00:00Z","-3327.3505854469986"
"2016-02-22T00:00:00Z","1284.642181533498"
"2016-02-23T00:00:00Z","553.7548511044006"
"2016-02-24T00:00:00Z","-1416.1893625328084"
"2016-02-25T00:00:00Z","-4894.6532593995"
"2016-02-26T00:00:00Z","604.4626090579113"
"2016-02-27T00:00:00Z","-5649.508652254997"
"2016-02-28T00:00:00Z","4107.817570598403"
"2016-02-29T00:00:00Z","4857.057631536605"
"2016-03-01T00:00:00Z","17810.905954026006"
"2016-03-02T00:00:00Z","-4899.010074222198"
"2016-03-03T00:00:00Z","22673.5783977085"
"2016-03-04T00:00:00Z","645.2853493486982"
"2016-03-05T00:00:00Z","13843.385356533297"
"2016-03-06T00:00:00Z","7281.795275367796"
"2016-03-07T00:00:00Z","3218.4775490436004"
"2016-03-08T00:00:00Z","-6250.691060210302"
"2016-03-09T00:00:00Z","4071.6111824451"
