"t","v"
"2011-04-13T00:00:00Z","5424839.650089557"
"2011-04-14T00:00:00Z","5533653.938370704"
"2011-04-15T00:00:00Z","6017049.124802623"
"2011-04-16T00:00:00Z","6101349.295426483"
"2011-04-17T00:00:00Z","6237419.17304064"
"2011-04-18T00:00:00Z","6826065.683606016"
"2011-04-19T00:00:00Z","7000651.4049433945"
"2011-04-20T00:00:00Z","6960518.487243954"
"2011-04-21T00:00:00Z","6969084.9680077005"
"2011-04-22T00:00:00Z","7610590.335952424"
"2011-04-23T00:00:00Z","8776404.098263033"
"2011-04-24T00:00:00Z","10078406.04227118"
"2011-04-25T00:00:00Z","9569591.993051406"
"2011-04-26T00:00:00Z","9842698.327553548"
"2011-04-27T00:00:00Z","11150780.51738755"
"2011-04-28T00:00:00Z","12118551.962026494"
"2011-04-29T00:00:00Z","15026583.518472698"
"2011-04-30T00:00:00Z","18986448.926861636"
"2011-05-01T00:00:00Z","20306135.866149284"
"2011-05-02T00:00:00Z","19326151.594971087"
"2011-05-03T00:00:00Z","19841908.34251417"
"2011-05-04T00:00:00Z","20693513.524526034"
"2011-05-05T00:00:00Z","20828347.321504124"
"2011-05-06T00:00:00Z","21236270.79100816"
"2011-05-07T00:00:00Z","21565893.442732405"
"2011-05-08T00:00:00Z","23007226.863092076"
"2011-05-09T00:00:00Z","23398676.06225466"
"2011-05-10T00:00:00Z","28592443.959944647"
"2011-05-11T00:00:00Z","34437239.320319325"
"2011-05-12T00:00:00Z","34669234.20815289"
"2011-05-13T00:00:00Z","46073101.92809995"
"2011-05-14T00:00:00Z","51142649.00656297"
"2011-05-15T00:00:00Z","41312602.01972168"
"2011-05-16T00:00:00Z","47583051.14035762"
"2011-05-17T00:00:00Z","47481838.027953595"
"2011-05-18T00:00:00Z","44677580.9266093"
"2011-05-19T00:00:00Z","43567718.79175929"
"2011-05-20T00:00:00Z","41524376.33950622"
"2011-05-21T00:00:00Z","36834227.594203964"
"2011-05-22T00:00:00Z","39968581.08704862"
"2011-05-23T00:00:00Z","44499422.037790634"
"2011-05-24T00:00:00Z","44724469.24974276"
"2011-05-25T00:00:00Z","46849406.78590039"
"2011-05-26T00:00:00Z","53970842.57103338"
"2011-05-27T00:00:00Z","55253571.20792134"
"2011-05-28T00:00:00Z","53842912.58372939"
"2011-05-29T00:00:00Z","52791258.13546066"
"2011-05-30T00:00:00Z","54748179.14911258"
"2011-05-31T00:00:00Z","56777381.28078638"
"2011-06-01T00:00:00Z","57807948.287554786"
"2011-06-02T00:00:00Z","64296955.12082992"
"2011-06-03T00:00:00Z","81569939.12556864"
"2011-06-04T00:00:00Z","104285097.1817021"
"2011-06-05T00:00:00Z","112332151.53567138"
"2011-06-06T00:00:00Z","117877259.24010953"
"2011-06-07T00:00:00Z","122885713.79182531"
"2011-06-08T00:00:00Z","176429871.00455385"
"2011-06-09T00:00:00Z","191879712.86616513"
"2011-06-10T00:00:00Z","172773359.87164006"
"2011-06-11T00:00:00Z","129534497.52521577"
"2011-06-12T00:00:00Z","108893534.82245773"
"2011-06-13T00:00:00Z","136264486.91705385"
"2011-06-14T00:00:00Z","125774650.0526812"
"2011-06-15T00:00:00Z","129128228.49451189"
"2011-06-16T00:00:00Z","126716174.39021859"
"2011-06-17T00:00:00Z","103666938.22914544"
"2011-06-18T00:00:00Z","104463276.84904084"
"2011-06-19T00:00:00Z","116142258.86789842"
"2011-06-20T00:00:00Z","114873873.18151346"
"2011-06-21T00:00:00Z","117637343.87134588"
"2011-06-22T00:00:00Z","116682289.3919436"
"2011-06-23T00:00:00Z","120585949.7699311"
"2011-06-24T00:00:00Z","119642222.52555004"
"2011-06-25T00:00:00Z","121731129.84674248"
"2011-06-26T00:00:00Z","115562637.28423968"
"2011-06-27T00:00:00Z","113477687.90438972"
"2011-06-28T00:00:00Z","112583277.21531838"
"2011-06-29T00:00:00Z","112992722.08849768"
"2011-06-30T00:00:00Z","112631573.59896877"
"2011-07-01T00:00:00Z","108254014.27786861"
"2011-07-02T00:00:00Z","104644877.89794727"
"2011-07-03T00:00:00Z","104166908.04135948"
