Date_Key,Currency_Code,Fact,Fact_Type,Source
7/2/15,NZD,19264,Volume,coin-dance-localbitcoins
14/2/15,NZD,30435,Volume,coin-dance-localbitcoins
21/2/15,NZD,20686,Volume,coin-dance-localbitcoins
28/2/15,NZD,32742,Volume,coin-dance-localbitcoins
7/3/15,NZD,25562,Volume,coin-dance-localbitcoins
14/3/15,NZD,31863,Volume,coin-dance-localbitcoins
21/3/15,NZD,25171,Volume,coin-dance-localbitcoins
28/3/15,NZD,21779,Volume,coin-dance-localbitcoins
4/4/15,NZD,15074,Volume,coin-dance-localbitcoins
11/4/15,NZD,20770,Volume,coin-dance-localbitcoins
18/4/15,NZD,16232,Volume,coin-dance-localbitcoins
25/4/15,NZD,20303,Volume,coin-dance-localbitcoins
2/5/15,NZD,15600,Volume,coin-dance-localbitcoins
9/5/15,NZD,25644,Volume,coin-dance-localbitcoins
16/5/15,NZD,11394,Volume,coin-dance-localbitcoins
23/5/15,NZD,27475,Volume,coin-dance-localbitcoins
30/5/15,NZD,24275,Volume,coin-dance-localbitcoins
6/6/15,NZD,42373,Volume,coin-dance-localbitcoins
13/6/15,NZD,40339,Volume,coin-dance-localbitcoins
20/6/15,NZD,42338,Volume,coin-dance-localbitcoins
27/6/15,NZD,45579,Volume,coin-dance-localbitcoins
4/7/15,NZD,51727,Volume,coin-dance-localbitcoins
11/7/15,NZD,35803,Volume,coin-dance-localbitcoins
18/7/15,NZD,47761,Volume,coin-dance-localbitcoins
25/7/15,NZD,22396,Volume,coin-dance-localbitcoins
1/8/15,NZD,35822,Volume,coin-dance-localbitcoins
8/8/15,NZD,27822,Volume,coin-dance-localbitcoins
15/8/15,NZD,41922,Volume,coin-dance-localbitcoins
22/8/15,NZD,40968,Volume,coin-dance-localbitcoins
29/8/15,NZD,27597,Volume,coin-dance-localbitcoins
5/9/15,NZD,27399,Volume,coin-dance-localbitcoins
12/9/15,NZD,36246,Volume,coin-dance-localbitcoins
19/9/15,NZD,29045,Volume,coin-dance-localbitcoins
26/9/15,NZD,40423,Volume,coin-dance-localbitcoins
3/10/15,NZD,37709,Volume,coin-dance-localbitcoins
10/10/15,NZD,38860,Volume,coin-dance-localbitcoins
17/10/15,NZD,34348,Volume,coin-dance-localbitcoins
24/10/15,NZD,26301,Volume,coin-dance-localbitcoins
31/10/15,NZD,32785,Volume,coin-dance-localbitcoins
7/11/15,NZD,43132,Volume,coin-dance-localbitcoins
14/11/15,NZD,40874,Volume,coin-dance-localbitcoins
21/11/15,NZD,66275,Volume,coin-dance-localbitcoins
28/11/15,NZD,84645,Volume,coin-dance-localbitcoins
5/12/15,NZD,51767,Volume,coin-dance-localbitcoins
12/12/15,NZD,100749,Volume,coin-dance-localbitcoins
19/12/15,NZD,56864,Volume,coin-dance-localbitcoins
26/12/15,NZD,60095,Volume,coin-dance-localbitcoins
2/1/16,NZD,79590,Volume,coin-dance-localbitcoins
9/1/16,NZD,106180,Volume,coin-dance-localbitcoins
16/1/16,NZD,81893,Volume,coin-dance-localbitcoins
23/1/16,NZD,58994,Volume,coin-dance-localbitcoins
30/1/16,NZD,43080,Volume,coin-dance-localbitcoins
6/2/16,NZD,57152,Volume,coin-dance-localbitcoins
13/2/16,NZD,41446,Volume,coin-dance-localbitcoins
20/2/16,NZD,79834,Volume,coin-dance-localbitcoins
27/2/16,NZD,72346,Volume,coin-dance-localbitcoins
5/3/16,NZD,58195,Volume,coin-dance-localbitcoins
12/3/16,NZD,69620,Volume,coin-dance-localbitcoins
19/3/16,NZD,39680,Volume,coin-dance-localbitcoins
26/3/16,NZD,51641,Volume,coin-dance-localbitcoins
2/4/16,NZD,102802,Volume,coin-dance-localbitcoins
9/4/16,NZD,41945,Volume,coin-dance-localbitcoins
16/4/16,NZD,52218,Volume,coin-dance-localbitcoins
23/4/16,NZD,70228,Volume,coin-dance-localbitcoins
30/4/16,NZD,65967,Volume,coin-dance-localbitcoins
7/5/16,NZD,52074,Volume,coin-dance-localbitcoins
14/5/16,NZD,50622,Volume,coin-dance-localbitcoins
21/5/16,NZD,47870,Volume,coin-dance-localbitcoins
28/5/16,NZD,77662,Volume,coin-dance-localbitcoins
4/6/16,NZD,72116,Volume,coin-dance-localbitcoins
11/6/16,NZD,100181,Volume,coin-dance-localbitcoins
18/6/16,NZD,110449,Volume,coin-dance-localbitcoins
25/6/16,NZD,128136,Volume,coin-dance-localbitcoins
2/7/16,NZD,90101,Volume,coin-dance-localbitcoins
9/7/16,NZD,67883,Volume,coin-dance-localbitcoins
16/7/16,NZD,63715,Volume,coin-dance-localbitcoins
23/7/16,NZD,65790,Volume,coin-dance-localbitcoins
30/7/16,NZD,57520,Volume,coin-dance-localbitcoins
6/8/16,NZD,102865,Volume,coin-dance-localbitcoins
13/8/16,NZD,123632,Volume,coin-dance-localbitcoins
20/8/16,NZD,84913,Volume,coin-dance-localbitcoins
27/8/16,NZD,206144,Volume,coin-dance-localbitcoins
3/9/16,NZD,148542,Volume,coin-dance-localbitcoins
10/9/16,NZD,142674,Volume,coin-dance-localbitcoins
17/9/16,NZD,110232,Volume,coin-dance-localbitcoins
24/9/16,NZD,120253,Volume,coin-dance-localbitcoins
1/10/16,NZD,168271,Volume,coin-dance-localbitcoins
8/10/16,NZD,121522,Volume,coin-dance-localbitcoins
15/10/16,NZD,103903,Volume,coin-dance-localbitcoins
22/10/16,NZD,115149,Volume,coin-dance-localbitcoins
29/10/16,NZD,150994,Volume,coin-dance-localbitcoins
5/11/16,NZD,103347,Volume,coin-dance-localbitcoins
12/11/16,NZD,121933,Volume,coin-dance-localbitcoins
19/11/16,NZD,94277,Volume,coin-dance-localbitcoins
26/11/16,NZD,129837,Volume,coin-dance-localbitcoins
3/12/16,NZD,135072,Volume,coin-dance-localbitcoins
10/12/16,NZD,159317,Volume,coin-dance-localbitcoins
17/12/16,NZD,146633,Volume,coin-dance-localbitcoins
24/12/16,NZD,192749,Volume,coin-dance-localbitcoins
31/12/16,NZD,102609,Volume,coin-dance-localbitcoins
7/1/17,NZD,231857,Volume,coin-dance-localbitcoins
14/1/17,NZD,183318,Volume,coin-dance-localbitcoins
21/1/17,NZD,289022,Volume,coin-dance-localbitcoins
28/1/17,NZD,203132,Volume,coin-dance-localbitcoins
4/2/17,NZD,218265,Volume,coin-dance-localbitcoins
11/2/17,NZD,195277,Volume,coin-dance-localbitcoins
18/2/17,NZD,169678,Volume,coin-dance-localbitcoins
25/2/17,NZD,253123,Volume,coin-dance-localbitcoins
4/3/17,NZD,267460,Volume,coin-dance-localbitcoins
11/3/17,NZD,273968,Volume,coin-dance-localbitcoins
18/3/17,NZD,277033,Volume,coin-dance-localbitcoins
25/3/17,NZD,300062,Volume,coin-dance-localbitcoins
1/4/17,NZD,251972,Volume,coin-dance-localbitcoins
8/4/17,NZD,216973,Volume,coin-dance-localbitcoins
15/4/17,NZD,175211,Volume,coin-dance-localbitcoins
22/4/17,NZD,190384,Volume,coin-dance-localbitcoins
29/4/17,NZD,229081,Volume,coin-dance-localbitcoins
6/5/17,NZD,495177,Volume,coin-dance-localbitcoins
13/5/17,NZD,567503,Volume,coin-dance-localbitcoins
20/5/17,NZD,671327,Volume,coin-dance-localbitcoins
27/5/17,NZD,751131,Volume,coin-dance-localbitcoins
3/6/17,NZD,554590,Volume,coin-dance-localbitcoins
10/6/17,NZD,868546,Volume,coin-dance-localbitcoins
17/6/17,NZD,718513,Volume,coin-dance-localbitcoins
24/6/17,NZD,619837,Volume,coin-dance-localbitcoins
1/7/17,NZD,383692,Volume,coin-dance-localbitcoins
8/7/17,NZD,214997,Volume,coin-dance-localbitcoins
15/7/17,NZD,408041,Volume,coin-dance-localbitcoins
22/7/17,NZD,442392,Volume,coin-dance-localbitcoins
29/7/17,NZD,593236,Volume,coin-dance-localbitcoins
5/8/17,NZD,481076,Volume,coin-dance-localbitcoins
12/8/17,NZD,727591,Volume,coin-dance-localbitcoins
19/8/17,NZD,816302,Volume,coin-dance-localbitcoins
26/8/17,NZD,661143,Volume,coin-dance-localbitcoins
2/9/17,NZD,967057,Volume,coin-dance-localbitcoins
9/9/17,NZD,830553,Volume,coin-dance-localbitcoins
16/9/17,NZD,1322327,Volume,coin-dance-localbitcoins
23/9/17,NZD,867181,Volume,coin-dance-localbitcoins
30/9/17,NZD,934189,Volume,coin-dance-localbitcoins
7/10/17,NZD,476850,Volume,coin-dance-localbitcoins
14/10/17,NZD,959206,Volume,coin-dance-localbitcoins
21/10/17,NZD,1169152,Volume,coin-dance-localbitcoins
28/10/17,NZD,1128162,Volume,coin-dance-localbitcoins
4/11/17,NZD,1510455,Volume,coin-dance-localbitcoins
11/11/17,NZD,1529739,Volume,coin-dance-localbitcoins
18/11/17,NZD,1246513,Volume,coin-dance-localbitcoins
25/11/17,NZD,2099648,Volume,coin-dance-localbitcoins
2/12/17,NZD,2900065,Volume,coin-dance-localbitcoins
9/12/17,NZD,4191522,Volume,coin-dance-localbitcoins
16/12/17,NZD,3405772,Volume,coin-dance-localbitcoins
23/12/17,NZD,3854364,Volume,coin-dance-localbitcoins
30/12/17,NZD,1534727,Volume,coin-dance-localbitcoins
6/1/18,NZD,2604659,Volume,coin-dance-localbitcoins
13/1/18,NZD,2467068,Volume,coin-dance-localbitcoins
20/1/18,NZD,1954526,Volume,coin-dance-localbitcoins
27/1/18,NZD,1183295,Volume,coin-dance-localbitcoins
3/2/18,NZD,1612900,Volume,coin-dance-localbitcoins
10/2/18,NZD,1400291,Volume,coin-dance-localbitcoins
17/2/18,NZD,1169296,Volume,coin-dance-localbitcoins
24/2/18,NZD,1170564,Volume,coin-dance-localbitcoins
3/3/18,NZD,751453,Volume,coin-dance-localbitcoins
10/3/18,NZD,1452366,Volume,coin-dance-localbitcoins
17/3/18,NZD,1121609,Volume,coin-dance-localbitcoins
24/3/18,NZD,805166,Volume,coin-dance-localbitcoins
31/3/18,NZD,360481,Volume,coin-dance-localbitcoins
7/4/18,NZD,624430,Volume,coin-dance-localbitcoins
14/4/18,NZD,678224,Volume,coin-dance-localbitcoins
21/4/18,NZD,648489,Volume,coin-dance-localbitcoins
28/4/18,NZD,709283,Volume,coin-dance-localbitcoins
5/5/18,NZD,695147,Volume,coin-dance-localbitcoins
12/5/18,NZD,825938,Volume,coin-dance-localbitcoins
19/5/18,NZD,651880,Volume,coin-dance-localbitcoins
26/5/18,NZD,465686,Volume,coin-dance-localbitcoins
2/6/18,NZD,416478,Volume,coin-dance-localbitcoins
9/6/18,NZD,368416,Volume,coin-dance-localbitcoins
16/6/18,NZD,431158,Volume,coin-dance-localbitcoins
23/6/18,NZD,319663,Volume,coin-dance-localbitcoins
30/6/18,NZD,503462,Volume,coin-dance-localbitcoins
7/7/18,NZD,381966,Volume,coin-dance-localbitcoins
14/7/18,NZD,214702,Volume,coin-dance-localbitcoins
21/7/18,NZD,302552,Volume,coin-dance-localbitcoins
28/7/18,NZD,411959,Volume,coin-dance-localbitcoins
4/8/18,NZD,321404,Volume,coin-dance-localbitcoins
11/8/18,NZD,309298,Volume,coin-dance-localbitcoins
18/8/18,NZD,378200,Volume,coin-dance-localbitcoins
25/8/18,NZD,232403,Volume,coin-dance-localbitcoins
1/9/18,NZD,224588,Volume,coin-dance-localbitcoins
8/9/18,NZD,265340,Volume,coin-dance-localbitcoins
15/9/18,NZD,276011,Volume,coin-dance-localbitcoins
22/9/18,NZD,243402,Volume,coin-dance-localbitcoins
29/9/18,NZD,310827,Volume,coin-dance-localbitcoins
6/10/18,NZD,266257,Volume,coin-dance-localbitcoins
13/10/18,NZD,406566,Volume,coin-dance-localbitcoins
20/10/18,NZD,325304,Volume,coin-dance-localbitcoins
27/10/18,NZD,336846,Volume,coin-dance-localbitcoins
3/11/18,NZD,330243,Volume,coin-dance-localbitcoins
10/11/18,NZD,291686,Volume,coin-dance-localbitcoins
17/11/18,NZD,307691,Volume,coin-dance-localbitcoins
24/11/18,NZD,556188,Volume,coin-dance-localbitcoins
1/12/18,NZD,240342,Volume,coin-dance-localbitcoins
8/12/18,NZD,277072,Volume,coin-dance-localbitcoins
15/12/18,NZD,324808,Volume,coin-dance-localbitcoins
22/12/18,NZD,240495,Volume,coin-dance-localbitcoins
29/12/18,NZD,106536,Volume,coin-dance-localbitcoins
5/1/19,NZD,149808,Volume,coin-dance-localbitcoins
12/1/19,NZD,161519,Volume,coin-dance-localbitcoins
19/1/19,NZD,146676,Volume,coin-dance-localbitcoins
26/1/19,NZD,169524,Volume,coin-dance-localbitcoins
2/2/19,NZD,221016,Volume,coin-dance-localbitcoins
9/2/19,NZD,185569,Volume,coin-dance-localbitcoins
16/2/19,NZD,188605,Volume,coin-dance-localbitcoins
23/2/19,NZD,219698,Volume,coin-dance-localbitcoins
2/3/19,NZD,168867,Volume,coin-dance-localbitcoins
9/3/19,NZD,202393,Volume,coin-dance-localbitcoins
16/3/19,NZD,142581,Volume,coin-dance-localbitcoins
23/3/19,NZD,211018,Volume,coin-dance-localbitcoins
30/3/19,NZD,252700,Volume,coin-dance-localbitcoins
6/4/19,NZD,335130,Volume,coin-dance-localbitcoins
13/4/19,NZD,234304,Volume,coin-dance-localbitcoins
20/4/19,NZD,139442,Volume,coin-dance-localbitcoins
27/4/19,NZD,201075,Volume,coin-dance-localbitcoins
4/5/19,NZD,180686,Volume,coin-dance-localbitcoins
11/5/19,NZD,393388,Volume,coin-dance-localbitcoins
18/5/19,NZD,333445,Volume,coin-dance-localbitcoins
25/5/19,NZD,229999,Volume,coin-dance-localbitcoins
1/6/19,NZD,218915,Volume,coin-dance-localbitcoins
8/6/19,NZD,212461,Volume,coin-dance-localbitcoins
15/6/19,NZD,231196,Volume,coin-dance-localbitcoins
22/6/19,NZD,550763,Volume,coin-dance-localbitcoins
29/6/19,NZD,505028,Volume,coin-dance-localbitcoins
6/7/19,NZD,405786,Volume,coin-dance-localbitcoins
13/7/19,NZD,527382,Volume,coin-dance-localbitcoins
20/7/19,NZD,261322,Volume,coin-dance-localbitcoins
27/7/19,NZD,178226,Volume,coin-dance-localbitcoins
3/8/19,NZD,179921,Volume,coin-dance-localbitcoins
10/8/19,NZD,437007,Volume,coin-dance-localbitcoins
17/8/19,NZD,242077,Volume,coin-dance-localbitcoins
24/8/19,NZD,267284,Volume,coin-dance-localbitcoins
31/8/19,NZD,341861,Volume,coin-dance-localbitcoins
7/9/19,NZD,253887,Volume,coin-dance-localbitcoins
14/9/19,NZD,214658,Volume,coin-dance-localbitcoins
21/9/19,NZD,192874,Volume,coin-dance-localbitcoins
28/9/19,NZD,402547,Volume,coin-dance-localbitcoins
5/10/19,NZD,227003,Volume,coin-dance-localbitcoins
12/10/19,NZD,216973,Volume,coin-dance-localbitcoins
19/10/19,NZD,171504,Volume,coin-dance-localbitcoins
26/10/19,NZD,144719,Volume,coin-dance-localbitcoins
2/11/19,NZD,204701,Volume,coin-dance-localbitcoins
9/11/19,NZD,169309,Volume,coin-dance-localbitcoins
16/11/19,NZD,191281,Volume,coin-dance-localbitcoins
23/11/19,NZD,194833,Volume,coin-dance-localbitcoins
30/11/19,NZD,259547,Volume,coin-dance-localbitcoins
7/12/19,NZD,248311,Volume,coin-dance-localbitcoins
14/12/19,NZD,301344,Volume,coin-dance-localbitcoins
21/12/19,NZD,276765,Volume,coin-dance-localbitcoins
28/12/19,NZD,147457,Volume,coin-dance-localbitcoins
4/1/20,NZD,114986,Volume,coin-dance-localbitcoins
11/1/20,NZD,116919,Volume,coin-dance-localbitcoins
18/1/20,NZD,157146,Volume,coin-dance-localbitcoins
25/1/20,NZD,156883,Volume,coin-dance-localbitcoins
1/2/20,NZD,313101,Volume,coin-dance-localbitcoins
8/2/20,NZD,161775,Volume,coin-dance-localbitcoins
15/2/20,NZD,231949,Volume,coin-dance-localbitcoins
22/2/20,NZD,147312,Volume,coin-dance-localbitcoins
29/2/20,NZD,95666,Volume,coin-dance-localbitcoins
7/3/20,NZD,148880,Volume,coin-dance-localbitcoins
14/3/20,NZD,215312,Volume,coin-dance-localbitcoins
21/3/20,NZD,178964,Volume,coin-dance-localbitcoins
28/3/20,NZD,227620,Volume,coin-dance-localbitcoins
4/4/20,NZD,165323,Volume,coin-dance-localbitcoins
11/4/20,NZD,116336,Volume,coin-dance-localbitcoins
18/4/20,NZD,155876,Volume,coin-dance-localbitcoins
25/4/20,NZD,134219,Volume,coin-dance-localbitcoins
2/5/20,NZD,208151,Volume,coin-dance-localbitcoins
9/5/20,NZD,210550,Volume,coin-dance-localbitcoins
16/5/20,NZD,177730,Volume,coin-dance-localbitcoins
23/5/20,NZD,242915,Volume,coin-dance-localbitcoins
30/5/20,NZD,329945,Volume,coin-dance-localbitcoins
6/6/20,NZD,359998,Volume,coin-dance-localbitcoins
13/6/20,NZD,191031,Volume,coin-dance-localbitcoins
20/6/20,NZD,176601,Volume,coin-dance-localbitcoins
27/6/20,NZD,99840,Volume,coin-dance-localbitcoins
4/7/20,NZD,235292,Volume,coin-dance-localbitcoins
11/7/20,NZD,90551,Volume,coin-dance-localbitcoins
18/7/20,NZD,170418,Volume,coin-dance-localbitcoins
25/7/20,NZD,173829,Volume,coin-dance-localbitcoins
1/8/20,NZD,190875,Volume,coin-dance-localbitcoins
8/8/20,NZD,160010,Volume,coin-dance-localbitcoins
15/8/20,NZD,178064,Volume,coin-dance-localbitcoins
22/8/20,NZD,128201,Volume,coin-dance-localbitcoins
29/8/20,NZD,123560,Volume,coin-dance-localbitcoins
5/9/20,NZD,212373,Volume,coin-dance-localbitcoins
12/9/20,NZD,106312,Volume,coin-dance-localbitcoins
19/9/20,NZD,122187,Volume,coin-dance-localbitcoins
26/9/20,NZD,103940,Volume,coin-dance-localbitcoins
24/8/13,CNY,1274,Volume,coin-dance-localbitcoins
31/8/13,CNY,,Volume,coin-dance-localbitcoins
7/9/13,CNY,,Volume,coin-dance-localbitcoins
14/9/13,CNY,,Volume,coin-dance-localbitcoins
21/9/13,CNY,,Volume,coin-dance-localbitcoins
28/9/13,CNY,,Volume,coin-dance-localbitcoins
5/10/13,CNY,197,Volume,coin-dance-localbitcoins
12/10/13,CNY,,Volume,coin-dance-localbitcoins
19/10/13,CNY,5810,Volume,coin-dance-localbitcoins
26/10/13,CNY,17300,Volume,coin-dance-localbitcoins
2/11/13,CNY,2425,Volume,coin-dance-localbitcoins
9/11/13,CNY,193216,Volume,coin-dance-localbitcoins
16/11/13,CNY,50569,Volume,coin-dance-localbitcoins
23/11/13,CNY,2278,Volume,coin-dance-localbitcoins
30/11/13,CNY,220326,Volume,coin-dance-localbitcoins
7/12/13,CNY,272303,Volume,coin-dance-localbitcoins
14/12/13,CNY,2197,Volume,coin-dance-localbitcoins
21/12/13,CNY,36168,Volume,coin-dance-localbitcoins
28/12/13,CNY,14250,Volume,coin-dance-localbitcoins
4/1/14,CNY,59807,Volume,coin-dance-localbitcoins
11/1/14,CNY,132439,Volume,coin-dance-localbitcoins
18/1/14,CNY,21200,Volume,coin-dance-localbitcoins
25/1/14,CNY,3273,Volume,coin-dance-localbitcoins
1/2/14,CNY,30389,Volume,coin-dance-localbitcoins
8/2/14,CNY,24724,Volume,coin-dance-localbitcoins
15/2/14,CNY,11176,Volume,coin-dance-localbitcoins
22/2/14,CNY,16667,Volume,coin-dance-localbitcoins
1/3/14,CNY,53054,Volume,coin-dance-localbitcoins
8/3/14,CNY,15707,Volume,coin-dance-localbitcoins
15/3/14,CNY,7425,Volume,coin-dance-localbitcoins
22/3/14,CNY,34080,Volume,coin-dance-localbitcoins
29/3/14,CNY,25891,Volume,coin-dance-localbitcoins
5/4/14,CNY,22091,Volume,coin-dance-localbitcoins
12/4/14,CNY,19291,Volume,coin-dance-localbitcoins
19/4/14,CNY,17147,Volume,coin-dance-localbitcoins
26/4/14,CNY,19165,Volume,coin-dance-localbitcoins
3/5/14,CNY,102713,Volume,coin-dance-localbitcoins
10/5/14,CNY,99559,Volume,coin-dance-localbitcoins
17/5/14,CNY,118864,Volume,coin-dance-localbitcoins
24/5/14,CNY,32796,Volume,coin-dance-localbitcoins
31/5/14,CNY,26953,Volume,coin-dance-localbitcoins
7/6/14,CNY,38978,Volume,coin-dance-localbitcoins
14/6/14,CNY,113958,Volume,coin-dance-localbitcoins
21/6/14,CNY,41568,Volume,coin-dance-localbitcoins
28/6/14,CNY,27564,Volume,coin-dance-localbitcoins
5/7/14,CNY,22968,Volume,coin-dance-localbitcoins
12/7/14,CNY,24546,Volume,coin-dance-localbitcoins
19/7/14,CNY,19099,Volume,coin-dance-localbitcoins
26/7/14,CNY,34199,Volume,coin-dance-localbitcoins
2/8/14,CNY,67082,Volume,coin-dance-localbitcoins
9/8/14,CNY,105226,Volume,coin-dance-localbitcoins
16/8/14,CNY,56480,Volume,coin-dance-localbitcoins
23/8/14,CNY,89789,Volume,coin-dance-localbitcoins
30/8/14,CNY,82648,Volume,coin-dance-localbitcoins
6/9/14,CNY,88589,Volume,coin-dance-localbitcoins
13/9/14,CNY,289917,Volume,coin-dance-localbitcoins
20/9/14,CNY,305136,Volume,coin-dance-localbitcoins
27/9/14,CNY,156698,Volume,coin-dance-localbitcoins
4/10/14,CNY,171537,Volume,coin-dance-localbitcoins
11/10/14,CNY,165030,Volume,coin-dance-localbitcoins
18/10/14,CNY,191814,Volume,coin-dance-localbitcoins
25/10/14,CNY,122022,Volume,coin-dance-localbitcoins
1/11/14,CNY,75429,Volume,coin-dance-localbitcoins
8/11/14,CNY,120200,Volume,coin-dance-localbitcoins
15/11/14,CNY,164889,Volume,coin-dance-localbitcoins
22/11/14,CNY,96092,Volume,coin-dance-localbitcoins
29/11/14,CNY,47081,Volume,coin-dance-localbitcoins
6/12/14,CNY,67758,Volume,coin-dance-localbitcoins
13/12/14,CNY,98928,Volume,coin-dance-localbitcoins
20/12/14,CNY,55345,Volume,coin-dance-localbitcoins
27/12/14,CNY,88902,Volume,coin-dance-localbitcoins
3/1/15,CNY,154152,Volume,coin-dance-localbitcoins
10/1/15,CNY,104189,Volume,coin-dance-localbitcoins
17/1/15,CNY,56419,Volume,coin-dance-localbitcoins
24/1/15,CNY,77640,Volume,coin-dance-localbitcoins
31/1/15,CNY,141359,Volume,coin-dance-localbitcoins
7/2/15,CNY,125658,Volume,coin-dance-localbitcoins
14/2/15,CNY,99796,Volume,coin-dance-localbitcoins
21/2/15,CNY,32107,Volume,coin-dance-localbitcoins
28/2/15,CNY,79507,Volume,coin-dance-localbitcoins
7/3/15,CNY,80459,Volume,coin-dance-localbitcoins
14/3/15,CNY,132314,Volume,coin-dance-localbitcoins
21/3/15,CNY,1177840,Volume,coin-dance-localbitcoins
28/3/15,CNY,677340,Volume,coin-dance-localbitcoins
4/4/15,CNY,429262,Volume,coin-dance-localbitcoins
11/4/15,CNY,1260759,Volume,coin-dance-localbitcoins
18/4/15,CNY,337797,Volume,coin-dance-localbitcoins
25/4/15,CNY,392164,Volume,coin-dance-localbitcoins
2/5/15,CNY,348747,Volume,coin-dance-localbitcoins
9/5/15,CNY,203518,Volume,coin-dance-localbitcoins
16/5/15,CNY,294325,Volume,coin-dance-localbitcoins
23/5/15,CNY,541695,Volume,coin-dance-localbitcoins
30/5/15,CNY,594497,Volume,coin-dance-localbitcoins
6/6/15,CNY,436596,Volume,coin-dance-localbitcoins
13/6/15,CNY,264225,Volume,coin-dance-localbitcoins
20/6/15,CNY,410814,Volume,coin-dance-localbitcoins
27/6/15,CNY,403777,Volume,coin-dance-localbitcoins
4/7/15,CNY,428566,Volume,coin-dance-localbitcoins
11/7/15,CNY,551792,Volume,coin-dance-localbitcoins
18/7/15,CNY,470721,Volume,coin-dance-localbitcoins
25/7/15,CNY,359389,Volume,coin-dance-localbitcoins
1/8/15,CNY,406665,Volume,coin-dance-localbitcoins
8/8/15,CNY,537696,Volume,coin-dance-localbitcoins
15/8/15,CNY,360408,Volume,coin-dance-localbitcoins
22/8/15,CNY,334477,Volume,coin-dance-localbitcoins
29/8/15,CNY,632408,Volume,coin-dance-localbitcoins
5/9/15,CNY,1063151,Volume,coin-dance-localbitcoins
12/9/15,CNY,396732,Volume,coin-dance-localbitcoins
19/9/15,CNY,588444,Volume,coin-dance-localbitcoins
26/9/15,CNY,467483,Volume,coin-dance-localbitcoins
3/10/15,CNY,702460,Volume,coin-dance-localbitcoins
10/10/15,CNY,1222746,Volume,coin-dance-localbitcoins
17/10/15,CNY,944913,Volume,coin-dance-localbitcoins
24/10/15,CNY,953376,Volume,coin-dance-localbitcoins
31/10/15,CNY,758095,Volume,coin-dance-localbitcoins
7/11/15,CNY,578122,Volume,coin-dance-localbitcoins
14/11/15,CNY,394248,Volume,coin-dance-localbitcoins
21/11/15,CNY,728454,Volume,coin-dance-localbitcoins
28/11/15,CNY,679298,Volume,coin-dance-localbitcoins
5/12/15,CNY,544290,Volume,coin-dance-localbitcoins
12/12/15,CNY,851281,Volume,coin-dance-localbitcoins
19/12/15,CNY,973037,Volume,coin-dance-localbitcoins
26/12/15,CNY,1057586,Volume,coin-dance-localbitcoins
2/1/16,CNY,317490,Volume,coin-dance-localbitcoins
9/1/16,CNY,1172323,Volume,coin-dance-localbitcoins
16/1/16,CNY,407797,Volume,coin-dance-localbitcoins
23/1/16,CNY,554889,Volume,coin-dance-localbitcoins
30/1/16,CNY,1680444,Volume,coin-dance-localbitcoins
6/2/16,CNY,852159,Volume,coin-dance-localbitcoins
13/2/16,CNY,1141878,Volume,coin-dance-localbitcoins
20/2/16,CNY,3031841,Volume,coin-dance-localbitcoins
27/2/16,CNY,1613678,Volume,coin-dance-localbitcoins
5/3/16,CNY,929826,Volume,coin-dance-localbitcoins
12/3/16,CNY,863526,Volume,coin-dance-localbitcoins
19/3/16,CNY,659332,Volume,coin-dance-localbitcoins
26/3/16,CNY,729751,Volume,coin-dance-localbitcoins
2/4/16,CNY,860600,Volume,coin-dance-localbitcoins
9/4/16,CNY,1215606,Volume,coin-dance-localbitcoins
16/4/16,CNY,1398937,Volume,coin-dance-localbitcoins
23/4/16,CNY,1660676,Volume,coin-dance-localbitcoins
30/4/16,CNY,1097301,Volume,coin-dance-localbitcoins
7/5/16,CNY,2180639,Volume,coin-dance-localbitcoins
14/5/16,CNY,1178692,Volume,coin-dance-localbitcoins
21/5/16,CNY,1651895,Volume,coin-dance-localbitcoins
28/5/16,CNY,2700115,Volume,coin-dance-localbitcoins
4/6/16,CNY,1618699,Volume,coin-dance-localbitcoins
11/6/16,CNY,5390440,Volume,coin-dance-localbitcoins
18/6/16,CNY,2694072,Volume,coin-dance-localbitcoins
25/6/16,CNY,4875210,Volume,coin-dance-localbitcoins
2/7/16,CNY,1378217,Volume,coin-dance-localbitcoins
9/7/16,CNY,1473223,Volume,coin-dance-localbitcoins
16/7/16,CNY,2281623,Volume,coin-dance-localbitcoins
23/7/16,CNY,1969243,Volume,coin-dance-localbitcoins
30/7/16,CNY,2758718,Volume,coin-dance-localbitcoins
6/8/16,CNY,2205415,Volume,coin-dance-localbitcoins
13/8/16,CNY,1320970,Volume,coin-dance-localbitcoins
20/8/16,CNY,1963065,Volume,coin-dance-localbitcoins
27/8/16,CNY,1601101,Volume,coin-dance-localbitcoins
3/9/16,CNY,1973014,Volume,coin-dance-localbitcoins
10/9/16,CNY,1743227,Volume,coin-dance-localbitcoins
17/9/16,CNY,1789733,Volume,coin-dance-localbitcoins
24/9/16,CNY,2126063,Volume,coin-dance-localbitcoins
1/10/16,CNY,1916874,Volume,coin-dance-localbitcoins
8/10/16,CNY,1688612,Volume,coin-dance-localbitcoins
15/10/16,CNY,2577607,Volume,coin-dance-localbitcoins
22/10/16,CNY,1253847,Volume,coin-dance-localbitcoins
29/10/16,CNY,1805408,Volume,coin-dance-localbitcoins
5/11/16,CNY,1922036,Volume,coin-dance-localbitcoins
12/11/16,CNY,2408841,Volume,coin-dance-localbitcoins
