Date_Key,Country,Country_Code,Fact,Fact_Type,Source
1/5/16,Portugal,PRT,7,SearchInterest,Google
8/5/16,Portugal,PRT,3,SearchInterest,Google
15/5/16,Portugal,PRT,4,SearchInterest,Google
22/5/16,Portugal,PRT,5,SearchInterest,Google
29/5/16,Portugal,PRT,3,SearchInterest,Google
5/6/16,Portugal,PRT,4,SearchInterest,Google
12/6/16,Portugal,PRT,4,SearchInterest,Google
19/6/16,Portugal,PRT,4,SearchInterest,Google
26/6/16,Portugal,PRT,5,SearchInterest,Google
3/7/16,Portugal,PRT,2,SearchInterest,Google
10/7/16,Portugal,PRT,3,SearchInterest,Google
17/7/16,Portugal,PRT,3,SearchInterest,Google
24/7/16,Portugal,PRT,3,SearchInterest,Google
31/7/16,Portugal,PRT,2,SearchInterest,Google
7/8/16,Portugal,PRT,2,SearchInterest,Google
14/8/16,Portugal,PRT,3,SearchInterest,Google
21/8/16,Portugal,PRT,3,SearchInterest,Google
28/8/16,Portugal,PRT,3,SearchInterest,Google
4/9/16,Portugal,PRT,4,SearchInterest,Google
11/9/16,Portugal,PRT,3,SearchInterest,Google
18/9/16,Portugal,PRT,3,SearchInterest,Google
25/9/16,Portugal,PRT,4,SearchInterest,Google
2/10/16,Portugal,PRT,2,SearchInterest,Google
9/10/16,Portugal,PRT,2,SearchInterest,Google
16/10/16,Portugal,PRT,2,SearchInterest,Google
23/10/16,Portugal,PRT,3,SearchInterest,Google
30/10/16,Portugal,PRT,3,SearchInterest,Google
6/11/16,Portugal,PRT,3,SearchInterest,Google
13/11/16,Portugal,PRT,3,SearchInterest,Google
20/11/16,Portugal,PRT,2,SearchInterest,Google
27/11/16,Portugal,PRT,3,SearchInterest,Google
4/12/16,Portugal,PRT,3,SearchInterest,Google
11/12/16,Portugal,PRT,3,SearchInterest,Google
18/12/16,Portugal,PRT,4,SearchInterest,Google
25/12/16,Portugal,PRT,4,SearchInterest,Google
1/1/17,Portugal,PRT,6,SearchInterest,Google
8/1/17,Portugal,PRT,6,SearchInterest,Google
15/1/17,Portugal,PRT,5,SearchInterest,Google
22/1/17,Portugal,PRT,4,SearchInterest,Google
29/1/17,Portugal,PRT,3,SearchInterest,Google
5/2/17,Portugal,PRT,4,SearchInterest,Google
12/2/17,Portugal,PRT,3,SearchInterest,Google
19/2/17,Portugal,PRT,5,SearchInterest,Google
26/2/17,Portugal,PRT,6,SearchInterest,Google
5/3/17,Portugal,PRT,5,SearchInterest,Google
12/3/17,Portugal,PRT,5,SearchInterest,Google
19/3/17,Portugal,PRT,5,SearchInterest,Google
26/3/17,Portugal,PRT,5,SearchInterest,Google
2/4/17,Portugal,PRT,4,SearchInterest,Google
9/4/17,Portugal,PRT,4,SearchInterest,Google
16/4/17,Portugal,PRT,4,SearchInterest,Google
23/4/17,Portugal,PRT,4,SearchInterest,Google
30/4/17,Portugal,PRT,7,SearchInterest,Google
7/5/17,Portugal,PRT,11,SearchInterest,Google
14/5/17,Portugal,PRT,9,SearchInterest,Google
21/5/17,Portugal,PRT,14,SearchInterest,Google
28/5/17,Portugal,PRT,9,SearchInterest,Google
4/6/17,Portugal,PRT,11,SearchInterest,Google
11/6/17,Portugal,PRT,11,SearchInterest,Google
18/6/17,Portugal,PRT,8,SearchInterest,Google
25/6/17,Portugal,PRT,10,SearchInterest,Google
2/7/17,Portugal,PRT,9,SearchInterest,Google
9/7/17,Portugal,PRT,10,SearchInterest,Google
16/7/17,Portugal,PRT,12,SearchInterest,Google
23/7/17,Portugal,PRT,10,SearchInterest,Google
30/7/17,Portugal,PRT,9,SearchInterest,Google
6/8/17,Portugal,PRT,11,SearchInterest,Google
13/8/17,Portugal,PRT,13,SearchInterest,Google
20/8/17,Portugal,PRT,10,SearchInterest,Google
27/8/17,Portugal,PRT,14,SearchInterest,Google
3/9/17,Portugal,PRT,14,SearchInterest,Google
10/9/17,Portugal,PRT,15,SearchInterest,Google
17/9/17,Portugal,PRT,11,SearchInterest,Google
24/9/17,Portugal,PRT,10,SearchInterest,Google
1/10/17,Portugal,PRT,10,SearchInterest,Google
8/10/17,Portugal,PRT,14,SearchInterest,Google
15/10/17,Portugal,PRT,12,SearchInterest,Google
22/10/17,Portugal,PRT,15,SearchInterest,Google
29/10/17,Portugal,PRT,17,SearchInterest,Google
5/11/17,Portugal,PRT,19,SearchInterest,Google
12/11/17,Portugal,PRT,21,SearchInterest,Google
